TE A1 Corn Oil 10 ml/kg 48hrs	TE A3 Corn Oil 10ml/kg 48hrs	TE B1 TCDD 10ug/kg 48hrs	TE B2 TCDD 10ug/kg 48hrs	TE A2 Corn Oil 10 ml/kg 48hrs    	TE B3 TCDD 10ug/kg 48hrs
42211_Dhdds	-0.574497568651072	-0.547451949220217	-0.970622170244281	-1.0323143177628	-0.915877752620214	-1.43652566630835
22781_Fdx1	-0.341629804940748	-0.588948007021525	-0.993259603716548	-0.727533235407095	-0.264005585173349	-0.640460704172507
32923_C8b	-0.46536268849557	-0.0271181807347605	-1.00822961389796	-0.867311839220943	-0.348758063024355	-0.402817358225505
6747_Itgb3bp	0.425153946927135	0.450420807404688	-0.883841813215808	-1.17539713183584	-0.874318253300536	-0.984307217114489
9693_LOC433347	0	0.377561841468011	0.706969059779527	0.607735836079972	0	0.413207621471867
35845_AK043458	-1.42441082575249	-0.187976705262168	1.94611439138421	1.52463436637825	-0.158716288237707	0.851162947515724
34048_Tmem48	-0.169820519039116	-0.237470262630554	-0.976865955671226	-0.816117852502084	-0.337113227790351	-0.326459696925673
22584_Mtdh	-0.0110032009059233	0.208022819825236	-0.470133939270204	-0.634481259844941	0.308413291755924	-0.558296400095617
40711_Notch1	-0.577015061296044	-0.266868903455299	-1.27948175280821	-2.69824315915235	-1.35129198139464	-1.07306674402165
34382_LOC669592	-0.373878842710513	-0.26930567530716	-0.770307492077427	-0.758196077758205	-0.437361356995672	-0.585210582126313
38311_3110045G13Rik	0	0.355032313521665	0.806663027929795	0.446910542596461	0.296703806187135	0.631514297373212
42896_Rps15a	-0.382221852165303	-0.456188864492056	-0.860165621797476	-0.462356580090977	-0.323588542414663	-1.3551235663417
3007_St7l	0.00775298473779054	0.00242561038041887	-0.382226682580946	-0.456643693917602	-0.198751839756143	-0.765652170946026
31234_Rpl7	-0.16541424096349	-0.212302970237351	-0.966480580642056	-0.611038533200925	-0.265932984164669	-0.374275398873418
44413_3110057O12Rik	0.322206573853416	-0.107328385594053	-0.969901690215301	-0.79226118704202	-0.717790909917134	-0.685744087544096
10000_Cd300lg	0.474652900568395	0.379985982618431	1.21618817052591	1.01580556623776	0.112735063345252	0.357173944619184
25066_A730011L01Rik	0.0292537628370756	-0.148221590946722	0.491156629005961	0.559073168867395	0.415619400731268	0.755394996098086
8199_Zfp28	0.429625432557765	0.228675501616255	1.59085052286469	0.694060380724376	0.820636351055691	0.908948041195947
12588_NAP057118-1	0.903780061518145	-0.278877615949303	-2.23155535819043	-2.55650204924772	-1.1860970147259	-0.628950414998973
12452_2610209A20Rik	0.490880473137119	0.0266469674701583	-1.02938600858199	-1.51719569969302	-0.115436890743569	-0.296170064459353
13467_Prodh	0.0794957526980536	-0.381621772430386	-0.541728752778614	-0.525480378296159	-0.18451862571862	-0.674361581317624
22142_Fbxo46	-0.298082935197466	-0.249116451649914	-0.74388574834901	-1.35141618330321	-0.711655336630073	-0.662611407079346
42950_A_51_P250217	0.912013818405173	0.744014292349799	1.92609457147654	2.02765255553247	0.877765214782601	0.708798483451362
11394_Gprk6	-0.168333710626509	3.13432855459757e-05	0.541421168148066	0.448576478905877	0.116959703441981	0.454142925851816
15972_4632433K11Rik	-0.336952650436943	0.306686530478021	0.572032796998123	0.776810222795946	0.58084161451862	1.52669560415833
20160_Ube2e2	0.621143693629508	0.364177222466463	-0.726769133479336	-0.665968164261537	0.322859716938265	-1.16837313047234
36118_Mid1ip1	0.841791738198933	0.309915666690364	1.64242485506954	1.28489566611744	0.136828361104509	0.455020424120444
4472_Ube2n	-0.475355221609637	-0.345888215791708	-0.869263402216199	-0.474592874324299	-0.272649641604538	-0.911646929053311
40167_Bola2	-0.214275998568597	0.16217043046598	-0.590756598550084	-0.485961096924348	-0.432064498134537	-1.17057493597195
4546_Bmi1	0.359695377070876	0.487234951708002	-0.482900709543456	-1.13805865373765	-0.0284475938256961	-0.704922293647
22504_4930418G15Rik	0	0.179012273182741	0.410391502772034	0.544820354989042	0	0.472440271894861
41170_4930535I16Rik	0.215835114725659	0.562575006940623	1.48213981771447	0.693794003283074	0.527130144456188	0.69707417607058
2392_Fcgrt	-0.21250092924761	-0.211929643088499	0.631615296942816	0.349116246599258	0.121018805849051	0.717284585955418
42310_Trappc1	0.0365902571127663	0.256574086909976	-0.462886223987919	-0.483674657998281	-0.216515473470469	-0.689097628767699
35582_Adam32	0	-0.479649677705777	0.637039480989321	0.750960573883597	0	0.467564499642456
3359_Ints1	0.0761242865497669	0.22643714118804	0.716611185287977	0.465962747966725	0.0763233117992868	0.400052709147381
23378_Nudt13	-0.0445272223468454	-0.142386790410895	-0.558902287889615	-0.531000332865254	-0.459513090364606	-0.746505575314295
39103_Trim27	0.357761923566629	0.298144146306875	-0.82236906110955	-0.914592977662334	0	-0.334041040588673
39581_Ergic1	0	0.856934956036561	1.69794501233206	0.806021482227434	0.794552835415726	1.05864544427568
42606_Zfp414	-0.188067266204243	-0.290169161672189	-0.385308599377821	-0.675053702046459	-0.311427662858706	-1.07276535578358
5151_Pik3r3	0.348770433220195	-0.00491111911535297	-0.980220356942012	-2.13182136678609	-0.105579118685158	-0.383408667449979
41434_Rpl27a	-0.445854353497103	-0.324223157146589	-1.05638944783086	-0.651658901523454	-0.520813833366304	-0.712938393486743
17055_NAP121938-001	-0.305247743459323	-0.075740802805081	0.521479041494678	0.551952835243258	0.123808174124953	0.500581566191181
31487_Abt1	-0.278225595842246	-0.319301561487219	-0.550486256475829	-0.829901153700518	-0.512240111686818	-0.799493640057866
35831_Wdr20a	0.200759574230134	-0.0637854021744501	-0.720330283770274	-1.11456729772044	-0.538562712803435	-0.443545536070231
27708_Kdelc2	0.262775853368106	-0.0893952462798375	-0.747052822772598	-0.747367550545128	-0.22835729900728	-0.320343962226414
4351_Ovol1	-0.312235665461448	0.337220455310747	2.07787086174032	0.502996472381497	0.782662383794435	1.20433110029566
35128_Rbmx	0.33094362955512	-0.0310275620952599	-0.717087387666692	-1.16545433562579	-0.834476715670553	-0.822980607808057
43659_Coq7	0.40603723237081	0.100954780678809	-0.640113101602971	-0.489538293268602	-0.27530534712065	-1.51623831104687
10058_Mettl9	0.239778598178535	0.168083470613604	-0.654197645206834	-0.313018502199961	-0.0327245715871985	-0.730211602385846
37167_Ppapdc1	0.851332191115146	0.0390981829370178	-0.971285493510654	-0.72619774457299	0.349502595141514	-0.973806627653203
25698_Slc25a15	-0.313763524700145	-0.319435441235352	-0.762158534713264	-0.425207093125954	-0.270531102192565	-0.789456200123233
36506_Plekhg1	-0.166181401456884	0.0264779312354543	0.575479283776663	0.298246847268392	-0.113646592840494	0.74181389269016
11318_Olfr1203	0.373165162003957	0.128557874289703	1.02051150624508	0.29106883145228	0.267575485400832	0.934862764022133
18273_Krtcap2	-0.360965162824807	-0.0759935294472623	-0.540587022037656	-0.594145382108845	-0.180391838627985	-0.53370513176147
35795_Ptpn11	-0.497127984106422	-0.187798571518779	-0.67716078608837	-0.963955436600103	-0.476204299786835	-0.639920855976842
11418_B3gnt1	-0.270191426806481	-0.235942545404283	-0.445457467134545	-0.554613347190692	-0.0214974265694889	-0.620441725044836
31141_LOC674035	-0.222980443732676	-0.205057429588855	-0.536022301512151	-0.391585541301273	-0.0402758420245052	-0.668337792904113
15532_Csnk1a1	-0.466491334161762	-0.625608682897555	-0.817755109941871	-0.930308067746847	-0.468323510715409	-0.857014681978646
42469_Nupr1	-0.587882667006844	-0.0886482528797146	0.902867714562839	0.46846176836614	0.240232914665164	0.840133049007849
20127_Rpl35	-0.118244651538754	0.179056737788238	-0.602581412858534	-0.396451042484201	-0.368468259634207	-0.911257319374245
22123_Commd10	0.034928905396314	-0.12117016880509	-0.646158662597602	-1.46998113235846	-0.963917489883282	-0.965373435491072
2031_Myrip	0	0	0.872895385127365	0.338641407395793	-0.281853572175937	0.54717263452995
27320_Acyp2	0.583841970340331	0.517438615897497	-0.788820251205327	-1.15995271112373	-0.514054745802581	-0.794766237405313
19449_Psma7	0.204581093037463	0.18973382520908	-0.757717085956468	-0.518119411841263	0.165840192768449	-0.393908216151192
44487_Rpl28	0.12683120403263	0.20216485751118	-0.505610552411178	-0.551257690231086	-0.194720680278751	-0.469801948766137
31621_B230209C24Rik	0	0	1.26755111216864	1.04326658679741	0.781134739019416	0.442244887943335
28500_Ccdc130	-0.206007515075748	0.557430592356342	0.672901682947594	1.15703470656388	0.902462778171928	1.37782846917015
16659_BC015286	-0.898336068814411	-0.595312708637967	-0.749538535860257	-1.36055186625711	-0.706883735724217	-1.67830444167412
13497_Rps9	0.0184759267119954	0.0880631552730409	-0.58115603135868	-0.413683298653751	-0.177128046732985	-0.443711935767011
13667_Lbp	-0.110281188912006	0.047219796813427	1.07911364441769	1.03474467390849	0.0138380099990096	0.147744857391703
19102_1600012F09Rik	0.378425640105175	0.336889256089952	-0.794386252348516	-0.390356191052692	0.0705421527617583	-0.803595795051678
8884_Ddx3y	-1.26512625912903	-1.16643029285342	-1.69306505943315	-1.70254399356298	-0.953298342801447	-1.58574450511849
8402_D4Wsu114e	0.0795051424600066	-0.154458332524115	0.434592834549389	0.639912237566593	0.397604963040304	0.670525783169161
2797_Atad1	-0.0401185266383905	-0.350527770720177	-0.654192741044388	-0.821383568287329	-0.457345985725877	-0.520304168873696
37268_Isy1	-0.0351005433086291	0.00859394100675511	-0.498197009135939	-0.48606288013679	-0.427941259859686	-1.1659537024735
6147_4930556P03Rik	0.169355118872959	0.236321391604471	-0.334717824639879	-0.56823892556853	0.0515401461431719	-0.784072709363698
15893_Arpc1b	0.033746097984665	0.0694608598517875	0.474921650862935	0.445430583767051	0.216431614385448	0.513067860760296
16474_Tmem126a	0.0895849408645051	0.174121771002874	-0.904104121583272	-0.322158880599565	-0.188764945781113	-0.558069211440051
43489_Rrp1	-0.256057096934752	-0.225552486722253	-0.400162955968223	-0.757134448337206	-0.447924299047298	-1.04221406876079
13143_Med28	-0.0473904634604057	-0.0898488485851453	-0.556269807368024	-0.345140796254649	0.180665847202506	-0.571194127750419
16952_Pabpc1	0.134707164814446	0.266240134552776	-0.79716614143616	-0.661881274191707	0.0205294585457134	-0.291684989418834
29592_Prnp	-0.395592792795727	-0.49122492651882	-0.44643297756284	-1.06941018648302	-0.492851080746143	-1.23273505114162
10760_NAP018250-001	-0.226502484011956	-0.139670187840456	-0.735757598878048	-0.662920080970116	-0.0110246494495668	-0.284737111565709
1944_Pfdn1	0.197149551555806	0.40847843062542	-0.600996355532444	-0.45944467625207	-0.0480486967024551	-0.710714277253664
34688_Rpl35a	-0.589312535479089	-0.282609276668103	-0.901394988235278	-0.652409967873175	-0.186529358830664	-0.620269999300742
36786_Hsd17b2	-1.16707631784362	-0.990546340215352	-1.88344092006323	-1.783698774322	-1.07915847483391	-1.22397060062837
39416_Ndufaf1	-0.131255340760474	0.0154293845095243	-0.386309850098152	-0.415044273659236	-0.132115610745958	-0.743327771727347
38679_Ccni	-0.121748609533615	0.0730390708125396	-0.563648163452111	-0.323352053257352	-0.0391464753006008	-0.545991783434975
36494_Meig1	-0.517206622737327	-1.05541641356777	-2.24080098400875	-2.61672970416965	-1.77118172501039	-1.10806823407835
23492_Lmcd1	-0.300703752927805	0.0331407467152739	0.911756607492256	0.550117656663191	0.544278297711195	0.638894389829114
11536_Ndufc1	-0.00602137768364883	0.275428850261651	-0.368437454066212	-0.529656516282765	0.0928532184586696	-0.682939050132002
27401_Dhx29	0.413539013696685	-0.0337731765818727	-0.82521835989158	-1.96269159688492	-0.629772849984078	-0.588858872382497
20307_Diablo	-0.206186809235059	-0.126974954026395	-0.351729260622213	-0.503088655221745	-0.117333876054752	-0.827175911658806
34943_Tef	-0.00195561082576343	0.164250883507275	0.708338081491437	0.544029222200182	0.378391931504217	0.45251475521414
4827_Plaur	-0.193778631000989	0.044612706220116	0.602128198222234	0.32101711092561	0.129576901178779	0.613398017339486
11659_Kcna5	0	0	0.960517335696845	1.125953856367	0	0.141941058218314
16579_9130011J15Rik	-0.0242617752855181	-0.238480074889726	-0.687653987913765	-0.360148093417961	-0.383614447939938	-0.878267709889995
4255_ENSMUST00000003906	-0.20455136978686	-0.0985103630772441	0.54767148980073	0.306301316872499	0.0489557084419256	0.799635275445084
20964_Aldob	-0.0437788299499247	-0.614250266297049	0.588239415176617	0.739928793171262	-0.249465076642478	0.770248743114683
37096_Snrpe	0.0645470127890146	0.281566480619465	-0.650670633894695	-0.292363612422995	-0.0665861235714669	-0.774690591167236
22536_BB000796	-0.284040637848738	-0.109351055788952	-1.06701176901499	-1.04829019880213	-0.86170742396565	-0.603768905816541
5981_9330111N05Rik	0.0835238734417204	-0.377077765455324	1.0786461537954	0.631827617977	0	0.338094769511295
14452_Nos3	0.038154781634521	-0.0890781343927332	-1.31125448389072	-0.891114640613526	-0.257139006992524	-0.203713082494448
32184_Uxs1	-0.206005974897006	-0.248094876144384	-0.766620932877397	-0.587031273113572	-0.541336828712244	-0.673136386468897
23242_Alkbh8	0.0884920508710201	0.0678395322531093	-1.05311996102165	-1.64793041472763	-0.928245306198349	-0.529082234641433
11060_Pcp2	0.264327952882208	0.34798379998294	0.615895098065086	0.555348727395949	0.438324580608523	0.917073472997535
19043_Ncl	0.266142003634178	-0.0683654135349756	-0.344730436151738	-0.988795685438118	-0.180409731263528	-0.557435404169187
28588_Mpv17	-0.513016735954723	-0.396198063043292	-0.676793426683683	-0.933484406363505	-0.36041543421841	-0.662102723552104
34009_Hsf1	0.0163841719697109	-0.0430093591219792	0.763298607812102	0.752514842915718	0.204992853399505	0.227587817250191
37032_Haghl	-0.494598773692288	-0.373444410587855	-0.662291437636475	-0.885855010268359	-0.633818269435764	-1.03431834795477
7094_Derl3	0.481118567538581	1.28609316738041	2.23329181305383	1.27270141553485	1.08263493337649	1.28889125432235
30766_NAP026710-1	0.0182504200947884	0.0737224797517259	-0.50105929898217	-0.313474827622605	-0.124825808793964	-0.646628640347454
7097_Stxbp6	0.383822493984857	-0.101423655249559	-0.660728227302694	-0.911590269251146	-0.687115086135415	-0.777428188788304
35319_Pir	-0.275189386849239	-0.727195599618423	-0.80539923061564	-0.938374921000602	-0.607830562852755	-0.982456430455269
8481_3300001M20Rik	0.296355893914244	0.129022199944998	-0.576627272365767	-0.475491849190252	-0.279221631633758	-0.624059898036526
41222_Rad23a	-0.810753154221974	-0.867743945661742	-0.908406143038455	-1.4291585257179	-0.814850583108685	-1.53503026427904
13735_Arvcf	-0.407318983377546	0.147330451113934	0.799732377728647	0.706763372635748	0.515956701116825	0.597418266253918
35255_Ppib	-0.19883418042105	-0.0174373024336726	-0.66595904125041	-0.502070162365829	-0.2651340894915	-0.415229270173876
20537_Trpc4ap	-0.328287807339674	-0.247587999646368	0.469292891854177	0.526056671364952	0.00646146250877661	0.675427464799741
29774_Eps15l1	0.0571632324281994	0.00475624655889172	-0.47052267860411	-1.52829958850193	-0.562221741148072	-0.676251855071723
44240_Bud31	0.406580598156134	0.648525447005343	-0.923526357520605	-0.502310669959899	-0.17274401288583	-1.07361652212478
16036_1600029O15Rik	-0.32382904688612	-0.138312505330783	-0.596971759254828	-0.389309538544509	-0.275515431500648	-1.00847005007057
25077_Cnot7	0.424362435770666	0.16726149339019	-0.709249612249011	-0.854053632871118	-0.570238064553576	-0.646876882054514
28600_Odf2l	0.360363237094448	0.138963756345047	-0.453768466158019	-0.547080163678537	-0.146233330146731	-0.672470327926931
18719_Nlrp5	0	-0.266993472005078	1.17391526721629	0.382226572625126	0.158094298759259	0.51716897798377
34377_Dcxr	-0.291221943868531	-0.467529039721007	-0.796873111833561	-0.657707229019802	-0.695589816350831	-1.24737731059579
10396_9830124H08Rik	0.0549075531278616	-0.476526893885093	-0.84347884781364	-0.996095937677609	-0.353658832785674	-0.376567105380866
18661_Prpsap2	0.344935757883427	0.285700415004493	-0.411594902450531	-0.588559041464316	0.120881858101007	-0.90142075643151
6257_TC1676032	-0.534468020853282	-0.795330409755066	-1.20524100596601	-1.82053700492935	-0.704592891257111	-0.666195837254219
42818_Dck	0.194941132064141	0.165648752975637	-0.760225454925927	-1.40131165855933	-0.12060177511521	-0.260879725114372
4622_Calm1	0.12779806814648	-0.0840621248197686	-0.432617798145829	-0.351415554342572	0.0338928538250674	-0.676635498235738
23722_Slc35d1	-0.840529228464108	-0.913779779298297	-0.806663559106097	-1.3679046052927	-0.419925148061002	-1.39923062773508
40238_4833442J19Rik	-0.0521025649467419	0.017346854546777	1.40443332089708	0.639266691266227	-0.140668435670667	0.296467078083536
19134_Idi1	1.60033383762109	0.369531633067455	-1.89193472910828	-1.32237150561016	0.581225502508736	-1.29480055813135
5704_1700010C24Rik	-1.67996952358363	0	-3.38471079519041	-3.78780921643694	-0.822066770635807	-0.489926508070061
33806_Prnp	-0.442731039828888	-0.516913240013771	-0.485737001648224	-1.10422017236793	-0.538687696361691	-1.16512702904034
21581_Ube1dc1	-0.0242496635855131	-0.28289442257129	-0.557097066124916	-0.352528215555157	-0.114407486715852	-1.21152422234725
35995_Elovl5	-0.526650073692206	-0.773176249717659	-0.489259486833333	-1.40980322762825	-0.527795228344451	-1.62065164809878
25911_Ufd1l	0.0533476680441036	0.0867245397004924	-0.354270711676991	-0.440427366407671	0.179725540840758	-0.799612865718156
38804_AK084195	0	0	1.60807539804221	0.482235852542882	0.30960068130231	0.526852038615554
32679_Pcsk1n	0.101752684321169	0.142017130670661	0.412265476157163	0.562059302518353	0.417921034820827	0.968481813106187
13656_Gpr83	-0.136988859628563	0.19576690057087	0.729603388909989	0.317256797979043	0.0472478296012606	0.527809979366156
19084_St7	-0.0684305608302036	-0.293216638279882	-0.564648505625109	-0.560507887022465	-0.464796397420077	-0.759355899055182
32450_Orc3l	0.1014200230866	-0.166581951806473	-0.376099009835473	-0.737219162530632	-0.509929647247997	-1.00763135690499
26202_Alg14	0.108302041157359	0.397656854879074	-0.418238300214228	-0.964506279713375	-0.489312189554752	-0.831133589355914
18243_A_51_P370934	0.348771536764708	0.444777619269057	1.51381569599021	1.14837242361015	0.421577339560732	0.30722954121567
30785_Mogat2	0.440169542931214	0.0922993719569871	-1.6327661345371	-0.729855171792399	-0.349281786581046	-0.442437291693241
11440_Pxt1	-0.130483754561937	0.160502845716186	0.663175399048404	0.459082880080364	0.483869016370678	0.736736507306592
44511_Pepd	0.535306381161673	0.265807540751907	-0.758019992315679	-0.469505379316959	0.254104423286056	-0.930661613910129
37255_Ddc	-0.59063496980701	0.395678805154539	-0.681781752835991	-0.703356931700392	-0.375421757392405	-0.994118407502628
6877_Snrpc	-0.286713710803561	-0.123720719484621	-1.08470312694181	-0.827775767163576	-0.0215825116153944	-0.208905346562859
43398_Hapln3	0.0434074537362241	-0.177770572171599	-0.303496990452675	-0.961912049865026	-0.458459636873035	-0.832143285746234
37614_OTTMUSG00000005065	-0.59763983221399	-0.356335601584818	-0.832190652454554	-1.10239482669503	-0.74894960019752	-0.859314865050013
37246_Olfr1342	0.300543949583643	-0.147031914020307	-0.737125095492769	-1.25053457503352	-0.718243080803626	-0.578997910542291
35692_Stat1	-0.356821498678486	0.0966813146836262	0.656243180897196	0.53918877665991	0.337964951551083	0.566201184450251
44340_9430016H08Rik	-0.288208036374034	-0.272814377048561	-0.64432927945329	-0.4932916943126	-0.38988242730139	-0.756626586654975
38363_TC1571892	0.300677120731295	0.44002513174088	1.24049363611203	1.00908819112854	0.175651007313643	0.267257301195338
42597_Mrpl55	-0.0659772019934172	0.0678667707347161	-0.408311338306633	-0.37187530914679	-0.172350340887335	-0.777086528815938
17287_Rpl38	-0.0295565055016363	0.232949063183309	-0.465699486826169	-0.353205160719876	0.102118417210203	-0.790107694668046
2934_Pax1	0	-1.17935433416504	-2.48457336568833	-1.66887007918231	-0.0858821210922051	-0.457021229384622
36984_Trem2	-0.191737777269304	0.145371130619314	1.81334760177627	0.667012122021649	0.173955436150131	0.416072884775935
3081_Them4	-0.409238262214613	0.221493231008201	-0.374701974303939	-0.857619583492192	-0.34516272862051	-0.872574158666903
32256_Adamts7	-0.889226261687213	-0.51846687389324	0.885324985346264	0.801357285236356	0.232548026503447	1.22192795933396
11785_Ucp2	-0.577952935939989	-0.380162937741732	-0.520527041348088	-1.27285193907288	-0.588712916827792	-1.0214381511111
25398_Rbm19	-0.19660876880211	-0.231338834578246	-0.358021555500741	-0.499449336496767	0.084138137311313	-0.94953633995684
43312_LOC640534	-0.0732986292656022	0.203125247519367	-0.587988826527358	-0.363810142103736	-0.361696215886528	-0.937047275564079
16551_Acaa1a	-0.336569899542814	-0.437058603445153	0.954405544425208	0.778527322113109	0.182116665680036	0.384707355971492
27985_Amn	-0.288130964885032	-1.3639454071491	-2.9133915853321	-2.42958158367841	-1.27183614561574	-0.711992160539519
28424_Dlgap4	-0.0852959163201166	-0.00554596722933734	0.485770501299904	0.44622679844151	-0.190806581395014	0.440738479258048
31765_TC1651772	0.0732803377993719	0.0784209149587568	0.440575729363667	0.515952047427757	0.430661369522492	0.857491617506892
32678_Mrpl44	0.214770566857952	0.0774802529513864	-0.571815364845371	-0.382904249610604	-0.371938904138239	-0.989043712880816
14791_Cxcl12	0.817022445080639	1.10049489808912	1.68826418935105	1.56439690955471	0.971646699707931	1.06787281011964
14093_Tpm3	-0.280402147313653	-0.340859618237298	-0.59778464137131	-0.493703018771237	-0.112031296700561	-0.59104858606384
45028_Ssr1	-0.446559763931474	-0.486367399956477	-0.821341201745178	-1.03924598879245	-0.354371572057808	-0.503374088239177
20850_Klhl15	0.0607939857941197	-0.429287973163474	-1.31635984754928	-1.22593671466526	-0.969279349243642	-0.579479164577061
17944_4930418G15Rik	0.314189009707768	0.363418865813344	-0.925216673128116	-0.785547964010732	-0.616191002796451	-0.60008631931032
2377_Foxh1	0.196595085182341	0.212679364289877	0.811407658433641	0.735366792308289	0.310634158213187	0.310613901892927
30734_Wdr20a	-0.025301189461869	-0.0356963360953393	-0.271406208008579	-0.800742998611556	-0.291975974939419	-0.641242963759232
27478_BC013476	1.91304231902132	1.48331608886718	3.9205132212717	2.92496043710821	1.2558804210395	1.18856276103256
35602_Pwp1	0.540607842886376	0.180419428038076	-0.647539316705121	-0.730870369295644	-0.379720585810303	-0.685967309485324
1287_Pkp1	0.236689600492611	0.230999309210435	-2.29467009550454	-1.22470568252449	-0.0568975809942829	-0.234914946080443
26096_3110035C09Rik	0.477957703127375	-0.0436491745316535	-1.34166948947781	-0.88762767979527	0.1978657196889	-0.279506096873879
38291_Ube2l3	0.0610169064032503	0.311111439753463	-0.835302240713172	-0.514174103343416	-0.314434007319509	-0.444083227337984
6582_Golph3l	0.0576668076937327	0.112937768095207	-0.668178639329087	-0.494043849590351	-0.339283869618115	-0.42668178636714
31923_Hal	0.0298931932319618	-0.174644915713595	1.03257483665171	1.15760763850582	-0.305058360537949	0.167040973571713
25957_NegativeControl	0	0	-2.48375465956751	0	0	-2.34071703800084
37594_2310016G11Rik	0.479418304749582	0.541338364771795	0.987187373618786	0.812767486045162	0.686338439278399	0.890381527956387
37774_Arl2bp	0.0589393420109693	-0.108090167088599	-0.384460988496263	-0.574204698168828	-0.429148428265607	-1.04524062496158
41300_Agpat3	-0.451279618166817	-0.572326594630498	-0.927871859692621	-0.730476924450592	-0.382183168312638	-0.698572638039478
17282_Aprt	-0.277615104786049	-0.434085932904378	-0.518833231072221	-0.654410693743272	-0.445105495232986	-1.22594453514839
20422_Mapk9	-0.334785638480008	0.0976451000345181	0.390350132852425	0.529874097257895	0.21319320311733	0.900471784886764
7114_Usp38	0.216951052887433	0.206564399015603	-0.488067898270178	-0.374958288628463	0.0414141903782769	-0.684702992621616
19032_Cnr2	-0.298095135377026	0.124341149849336	0.753679968335284	0.740884387644051	0.919167030148243	1.61537779093216
26941_AK037972	0	0.455206624169632	1.69381029280933	0.368603634515737	0.719708175665775	1.19115882093109
3828_A_52_P732508	0.419847628211365	0.311700880316051	-1.04563883345152	-0.401610303429525	-0.0278164086523352	-0.628992372279583
16526_Prnp	-0.358166224140503	-0.49223137007715	-0.362488521980391	-1.09338798472229	-0.45695638900233	-1.23689781537791
28086_Tekt4	-0.178518711072187	-0.0566224537604758	-0.31284066463968	-0.611417721659365	-0.20046604912874	-0.609590107773957
44104_Asl	-0.196452645257358	-0.493438209944382	0.995439450607063	0.747486237056487	-0.151766096296252	0.361341424664596
19149_Pitpnm1	0.344542714991674	0.730912168120283	0.80689109623192	1.12440164626591	1.01820394018852	1.72214181864678
1222_Terf2	0.0405020768548575	-0.231258513147332	-0.333024079141609	-1.07265056722265	-0.150013802878327	-0.512118002925135
37460_Khk	0.070189470266561	-0.220707867278987	1.1223103204543	0.970196748519388	-0.0635802450775177	0.141507490394908
30229_Mgea6	0.189452818926589	0.206935925247577	-0.5074508656955	-0.645689965118838	-0.238869853455616	-0.424204419956012
25685_4833442J19Rik	0.280904040753431	0.451402793599611	0.91329810703278	1.09555598993573	0.282386307724919	0.318107208714476
11562_Atp1a1	1.22913088472755	1.10325444368911	1.73700912012658	1.39202020076346	1.01984973764106	1.63338138286009
5070_Chchd2	-0.33226772062824	-0.440758154041576	-1.06297442317735	-0.674292920053638	-0.0517314745517345	-0.392064737401588
33243_AK051680	0	0.761644764649723	1.36442383455525	0.707869393314072	0.217147968313981	0.572907264339556
12478_Aqp11	0.329846541342128	-0.168832683460325	-0.391131066325455	-0.483527948698091	-0.00964579366782162	-0.917326236513118
12353_Prnp	-0.306745958343209	-0.469779066661033	-0.34846129293072	-1.01617159354928	-0.43320346968202	-1.17690028901791
42278_Hccs	-0.014589705950441	-0.185364824315667	-0.748038339512701	-1.17811060295754	-0.594364013145446	-0.396314120580758
34676_D2Ertd750e	0.254215233804877	-0.234761692249713	-1.458353032666	-1.0499262929027	0	-0.156496533364023
26874_Abhd5	-0.396202070285153	0.314185739834286	-1.27716897431428	-0.557069309422526	-0.151136404263131	-0.464342813053181
32816_Sec24a	-0.166129557321001	-0.15545928277605	-0.236199189563047	-0.706651829598564	0.0709601953548973	-1.31089338798146
24290_Snx13	0.183567966900157	0.0745297577090736	-0.219468498028833	-0.887497229339948	-0.168954419169483	-0.698488009928104
5511_Gata1	-0.0480606585668934	0.159688843246234	0.525733966646488	0.579377926160826	0.450390894106579	0.587663122107824
44672_Ift52	0.130305638956276	-0.18654594069982	-0.544844200453293	-0.474945906585305	-0.485705986466566	-0.954591859413109
42674_1810013D10Rik	-0.222940587305832	-0.233102401822863	-0.650963390434806	-0.487893060211652	-0.565093621732906	-1.34155396577419
38891_Tspan9	-0.480385119366704	-1.14603419582509	-1.23684381311822	-3.08620906282384	-1.10608288807094	-1.14211379447971
26424_Lsm12	-0.512653924269598	-0.164552683199361	-1.1865913232737	-0.787394738113007	-0.167937287739359	-0.332393071591744
