,,,,TE A1 Corn Oil 10 ml/kg 48hrs,TE A3 Corn Oil 10ml/kg 48hrs,TE B1 TCDD 10ug/kg 48hrs,TE B2 TCDD 10ug/kg 48hrs,TE A2 Corn Oil 10 ml/kg 48hrs    ,TE B3 TCDD 10ug/kg 48hrs
32907,Tcfap2e,NM_198960,0,-2.0038905628245,-3.5287833855392,-3.8699646678607,-3.240895292612,-1.8627732813009,1.0236158452297
32927,Ppt2,NM_019441,0,3.3628693889056,2.4825556922876,1.913634534959,2.4792652884429,1.9768603917508,1.4554992969582
32981,4930548H24Rik,NM_026296,0,-2.3632409312598,-4.2902737090255,-2.5186278424111,-1.7588588972455,-3.645381623895,-1.497407486107
32988,Tpk1,NM_013861,0,4.4015232474086,3.1963917421503,2.7202636611359,2.528436202565,3.4220945136463,-1.274283324827
32993,D10Bwg1070e,,0,-4.3816027450105,-2.2662874823405,-2.1682582124985,-2.0854222363212,-3.4508572944487,1.5504329875321
33043,Tmem110,NM_028839,0,1.939719804692,2.2752807893505,2.6632013359183,3.762348317698,2.9320137321399,2.1672898645825
33058,1810011O10Rik,,0,-6.6366665855564,-4.2195195168565,-3.7775741686074,-2.1188538409223,-2.2522883995739,-1.4891827605945
33092,A_52_P1139679,A_52_P1139679,0,-4.3289841928164,-2.0272438892856,-1.8345856831017,1.8594435570786,-2.3222822354164,-1.0721841924602
33117,Golim4,NM_175193,0,3.2842484226342,3.5590984384728,2.4412879079084,4.2248763216016,2.4696362999583,1.5311156656151
33154,Prei4,,0,-3.444411257639,-2.0966985748565,-2.7648718064395,-3.3482278155553,-2.7709328414467,1.1883968719477
33231,Lrrc1,NM_172528,0,1.1091988228345,-2.906865918136,-2.3258462375916,-2.0729174142716,-3.630120153455,-2.1837302993716
33268,Scarb1,NM_016741,0,3.0722814594892,2.2600393458272,1.0824478944672,1.295686697517,2.0984614723729,1.3632546885463
33329,Ttc9c,NM_027412,0,2.3481022246443,2.1984014407505,2.6085369926715,3.6541300519005,2.1956342662708,1.2825284271607
33342,D630042P16Rik,,0,-1.6197910687077,-3.5510680919093,-4.6873350723027,-2.0925652067785,-3.6306133479277,-3.2538535332173
33365,Slc35d2,NM_001001321,0,-1.7538805018418,-1.292522166814,1.5927734213613,1.1859784563173,-1.04418439853,3.425973505028
33375,Pmm1,NM_013872,0,-1.3679555948573,-1.1379476937837,3.1737520909039,2.5169581818671,1.2350348141251,1.6720643984935
33378,Afp,NM_007423,0,1.0492350744173,1.2336341977125,3.4480058977028,3.5684367224138,2.5515083856533,2.546460828898
33405,A_52_P653406,A_52_P653406,0,-2.8100949856967,-2.0687737645322,1.8861924407107,3.055350230516,1.0193400546178,1.7411532587148
33498,Rab6,NM_024287,0,2.5681536289026,1.7411372221745,1.1780371869876,-1.397452323163,-1.5614497051073,-3.0278963189765
33533,Zyg11b,NM_001033634,0,3.1842268494042,2.5405105339221,1.9713648105429,1.6683532050574,1.9052852266273,-1.4747723955973
33571,Esr1,NM_007956,0,-1.903355888336,-3.379566527152,-1.031824415184,1.2490148445566,-1.5516508369106,1.4066854649885
33637,Fitm1,NM_026808,0,-1.0664087503586,1.2569662011503,1.7352417968358,3.2836737410484,1.5866020094882,1.387857894088
33642,Pcp4l1,NM_025557,0,1.0080349036349,-1.2048120430627,3.0630282339253,4.8840601062393,-1.1832911053741,4.4782981080451
33662,1110030E23Rik,,0,1.0042568437082,-1.7121586331176,-1.3260594657887,-2.1166838684793,-2.2134463504222,-3.3336423140442
33695,Fmn2,NM_019445,0,-3.3103049237493,-3.2547527303971,-2.3533959406067,-1.9728678701125,-1.6426422915404,-1.4715058737681
33703,Ppp1r15a,NM_008654,0,2.0837470596075,1.3736244104622,-1.1964600444168,-1.7513986072039,-1.2837722980429,-3.2691135070341
33863,A930010G16Rik,,0,-1.6145704510145,-2.7305617356066,-4.3683557580925,-1.9549425532207,-4.8501592673119,-3.9971366893246
33884,Rgs17,NM_019958,0,-2.3458487106449,-2.9646538986468,-2.9568411935345,-2.3554451743678,-3.846404906713,-2.5183378913561
33886,E130308A19Rik,NM_153158,0,-3.0992171027745,-2.0704464385734,-1.0217858402447,1.0169730402118,-1.3862992874069,1.2439539400295
33923,Nkain4,NM_021426,0,-1.5595884132638,-2.2180891630872,-1.2701090191562,1.4317691482214,-3.4376843734929,-1.7744509543798
33970,Slc41a2,NM_177388,0,3.2639612940802,1.8429858465041,3.2712595235327,1.4776242162975,1.9804414162649,1.1122284504559
34002,Myc,NM_010849,0,2.4012921437565,-1.3288287017653,1.4696265863706,4.0723397175274,-1.2407854725536,2.0853550113346
34045,Pawr,NM_054056,0,3.7766522734047,2.1429004695187,1.0209333716459,-1.3524555486677,1.1443898572772,-1.7824239128864
34069,Cnot7,NM_011135,0,3.4295252127696,3.2886298920508,2.4816183967717,-1.0266750310063,1.9129164417897,1.1530658235515
34070,Eif5a2,NM_177586,0,-1.6588648312947,-2.3770263717273,-3.0635572458389,-2.0530853308385,-1.1429899190004,1.246719923851
34091,Itga8,NM_001001309,0,-1.3386930231902,-1.2801386204819,-3.0541333826223,1.0013458609299,1.154947917198,1.0548555689235
34105,Ncam1,NM_001113204,0,-1.1864834917551,-2.3377550293886,-2.338153396438,-1.4432713810982,-3.260903898638,-1.8875088648156
34123,Mras,NM_008624,0,-1.0753295986365,-1.9788004479256,-1.0229918882147,-1.4896011537013,-3.0021887969662,-3.4416761319081
34125,Moxd1,NM_021509,0,-8.6407213493894,-5.8356065086574,7.9225137206804,-1.4810816457701,-4.286284561758,1.0799123304991
34228,Lrtm1,NM_176920,0,-2.4512973741563,-1.5300654197961,4.6622010731159,2.8276001758612,-1.0499209459656,1.5685992390802
34252,Hoxc10,NM_010462,0,-2.0356729229214,-3.6941115026643,-3.2954520736527,-2.0686642062978,-3.6689179542093,-2.9091961221405
34309,Ntng1,XM_001479688,0,-2.6644096627478,-2.7598596690653,-4.318222341323,-1.6200335177906,-3.3447603015657,-2.2735263918234
34333,Igfbp5,NM_010518,0,-2.3516517033034,-2.1039625247171,-1.3202555444617,3.6627813989373,-1.6778533524734,1.0994502946443
34347,B3galt1,NM_020283,0,-1.1929163746553,1.1035967173512,3.7383675651166,2.2384788739194,2.356161200086,1.2709983887576
34361,Trpv6,NM_022413,0,-2.0904029037876,-4.0379319905316,-3.2912812828496,-2.137041716653,-3.1633846287095,-1.668303265977
34371,Myc,NM_010849,0,2.5167669372902,-1.3024588168606,1.461470320021,4.3434917404621,-1.1742422431844,2.4325848631445
34374,Jun,NM_010591,0,-1.0315103738268,-1.6263237340437,-1.5376942840542,3.2447108423032,1.9122910833217,1.6711021578356
34410,Hes6,NM_019479,0,-1.3799965478911,-1.5805891631515,1.7315059968038,1.551886660163,-1.367310031229,3.2933887678487
34412,A_52_P284156,A_52_P284156,0,-2.314280521186,-2.7251976138215,-4.2851990503924,-1.9866757926593,-3.070124589156,-2.1896162122698
34421,Lpl,NM_008509,0,3.5928823803149,2.5314304510125,2.9752810761572,3.0172965764884,3.0652718720878,1.6780233506901
34464,Usp2,NM_198092,0,-3.6511022866388,1.6798867320605,-1.6979582208635,-1.468865397006,-2.0149301713763,1.3875767044183
34474,Cyp1a1,NM_009992,0,-1.3356817744227,1.1146622673761,228.8495169152,73.737770101315,1.0608945051265,104.27975448505
34476,Col2a1,NM_031163,0,4.7531661981027,2.2553866217205,1.7280846001734,1.4958601753348,1.2758893137436,-1.4784410072829
34511,Khdc1c,NM_001033904,0,-2.2707169405636,-3.5222323374736,-3.1503659148313,-2.171600835131,-6.5424588538359,-3.7387721587522
34521,Chd6,NM_173368,0,-1.0475286263797,-4.7008024450304,-3.626819983552,-2.2471186283416,-4.8243410271781,-2.7011394138649
34536,Hist1h4f,NM_175655,0,-1.8004497298904,-3.0519962804725,-2.4455187672154,-2.436705255565,-1.3369371765717,1.3982988484658
34590,A_52_P875556,A_52_P875556,0,-3.707566931942,-2.0886900602288,-2.2128908854367,-1.3706702921591,-1.3320483839957,-1.1104919124682
34643,Vstm2a,NM_145967,0,-1.2000413200088,-3.5914431810123,-3.4699722366353,-1.9717234427431,-3.4662908440397,-2.7560557607078
34708,Stam2,NM_019667,0,-3.1606543217888,-1.9981357953977,-1.3574067359835,1.5964966074422,1.1075307678081,1.6089813124307
34734,9130206I24Rik,NR_030721,0,-4.3799988855306,-5.1888605590796,-4.6897965195959,-2.2131660525,-1.7519834527581,1.0668417423402
34740,Kcnn4,NM_008433,0,1.2033672836323,-1.9395098966649,-2.5692892512257,-2.0135712422181,-4.0601960092401,-2.0685022612747
34780,4930442P19Rik,,0,-2.4361947334241,-2.5462732056425,-4.0488435904067,-1.7530285939365,-3.8271809830164,-1.803644741722
34785,Wasf1,NM_031877,0,1.3243994752345,1.611610172514,4.8376896073096,7.8647695202853,2.3611468577044,1.7481834320198
34794,Fam83g,NM_178618,0,-1.2326103213343,-2.5866996242844,-2.5460152462382,-1.8342097598436,-3.4741694738856,-1.6952704813731
34804,Vsig4,NM_177789,0,-1.7534080657678,-1.9820791815059,-1.3544531888152,-3.2532017706079,-1.6981889084369,-2.1409276938841
34835,Cyp3a41a,NM_017396,0,-1.6376986838446,-1.2575498217606,-14.022324074076,-1.4797419976041,-1.2015396311811,-1.8131344095791
34910,Bmp10,NM_009756,0,-1.5180567247203,-3.0612866670821,-2.7457753382601,-1.9597469625587,-3.5467861181452,-3.3556603779688
34920,Robo1,NM_019413,0,-1.0425764242171,1.3316650448213,1.3441817664836,3.178644799488,1.2771002796635,-1.2133086672925
34933,Plvap,NM_032398,0,3.1683270120455,2.1474546442711,1.1612317455811,1.260352421131,1.964477233048,1.5193750833081
34951,A_52_P654437,A_52_P654437,0,3.3247959740795,3.1655195497495,1.1903843265275,1.206566046938,2.1930220582572,1.4818764627106
34984,A_51_P281078,A_51_P281078,0,-8.394522548428,-9.8863959509074,-4.9429247624359,-4.6127933611832,-11.651182367286,-1.1482667783491
35021,Cirh1a,,0,1.0009399837242,-1.2721637022528,-1.0007552474458,-1.4684088726433,-4.7902811095502,-2.1259252981801
35041,Glb1l,NM_029010,0,1.5687292704656,1.9370195321613,1.0899229564866,1.8925614952971,2.1212848974385,4.557881187217
35054,Hamp,NM_032541,0,1.0096978232733,-1.0865639702107,-1.1708093984711,1.3274922673712,1.1009631928994,-7.3390525939316
35066,Akap2,NM_001035533,0,-2.2302831332497,-3.5784009461945,-1.2513007359644,-1.535101160471,-1.9335615442736,1.3325637656713
35067,A_52_P599388,A_52_P599388,0,3.0643262393723,1.9016430476881,1.2493050629315,4.8374668285998,2.9727473456188,1.9796526700381
35095,Pitpnc1,,0,-9.3826604524754,-2.6870144379245,-4.2200344858237,-2.1176296055707,-4.3952441038105,-1.3673824451435
35102,Cyp4a10,NM_010011,0,-1.5674980166798,-1.0666589948485,-4.9532813850489,-1.9831656888124,-1.2693284085336,1.0487993269967
35122,4932438A13Rik,NM_172679,0,2.1840923615712,2.2920231510605,2.4415746096724,3.0401849166294,2.0155009166208,1.5879872092636
35143,1700123I01Rik,,0,-1.0074282846847,-2.9483565339319,-2.064467260616,-1.7819027578835,-3.2001548972119,-2.0169029444703
35179,Wnk4,NM_175638,0,-1.106209286498,-1.376366203395,-2.6589489545625,-1.7074342939046,-3.6028236091971,-3.2100810657892
35260,Nrbp2,,0,-2.7012016106144,-2.7689939063085,-3.2159774879674,-1.967587251538,-4.5844580174869,-3.8678889796678
35272,A_52_P572659,A_52_P572659,0,1.2009330586,-2.4927573186303,-2.1967973702186,-2.1113197001248,-3.1217347584761,-2.6314734948216
35294,Treml4,NM_172623,0,-3.1606252112208,-3.1322109248069,-1.5763730446691,-2.8068486798792,-2.1207427939916,-1.2083518184904
35306,Cyp2j6,NM_010008,0,1.5416330063918,2.2352752014401,1.5110088221128,4.5448337357869,2.9570863053177,1.3496370751074
35309,Lenep,NM_020517,0,-1.2563695439943,-1.2047271560764,-1.7389496199314,-1.3524212935177,-3.2106576533808,-2.7221872779885
35325,Csn3,,0,-3.4878435815413,-1.9634959056436,-2.460231642966,-1.1033063049416,1.5878409569718,-1.0365734954468
35380,Stk4,NM_021420,0,1.9684210469767,1.9022211232655,1.2770267659778,3.8147492824195,3.2194894034197,1.4515800808147
35400,Col2a1,NM_031163,0,4.6127190123378,2.3442396109174,1.669990497681,1.4434076409918,1.2015778115196,-1.3260930532264
35404,Ccdc103,NM_028492,0,1.1901349251879,-3.5398592974136,-2.5009672228746,-2.2923873328955,-3.5678862507198,-1.5533059291423
35439,4921501E09Rik,NM_001009544,0,-2.460673544279,-2.775824470487,-4.7456422953719,-1.9063779231015,-3.5160415612883,1.0190910793638
35574,Lcorl,NM_172153,0,-3.1391711903971,-2.5311273697884,-1.0689148239364,1.2828414972341,-1.0566435345598,1.3551769306528
35581,Ldlr,NM_010700,0,-3.0644744162651,-1.9566087888849,-1.6012863442248,-1.1828252856198,-2.0738817984174,1.0298208964516
35614,C330006K01Rik,,0,-1.9223125443119,-3.0157962718763,-1.2373845810244,1.4954021475422,1.1902382422598,1.2966238329229
35652,Smg7,NM_001005507,0,-1.2255823558669,-2.3630178376937,-1.704971013981,-2.2341483120027,-4.2488460947777,-2.7852680668827
35656,Bzw1,NM_025824,0,1.0692289277901,1.343736146988,3.0979399841959,2.5616453313572,1.513498517872,2.1142532166276
35667,Syt10,NM_018803,0,-4.1098597337206,-3.1515557931177,-3.2255590730965,-2.1220518929871,-4.2909059937112,-2.3017597953104
35672,Rps4x,,0,-1.8440513059309,-3.6859038323261,-3.1680643905987,-2.0776624941947,-1.4531217391469,-1.0746184681906
35711,Nae1,NM_144931,0,-3.0758489206163,-3.1991013567294,-1.5821038959732,-1.7992023099187,-1.8530707459797,1.2457523066823
35735,Hspb7,NM_013868,0,-1.1430217646058,-2.3895163143538,-4.4620969277755,-2.0726501396546,-3.0190200688993,-1.9696270498211
35752,Lta,NM_010735,0,-1.1312974286259,-3.1369745838122,-3.1893413238545,-2.1690721588779,-4.1942662904774,-2.7452759155574
35848,A_52_P907393,A_52_P907393,0,-3.2581119293167,-2.0995682660669,-2.3271586951818,-1.341908797133,-4.1094528318893,-2.1926282232727
35913,Saps3,,0,-3.2801220222996,-2.8745641169643,-2.4211182423855,-1.8892916276083,-2.1564828070286,-1.5222325350947
35917,8430406M14Rik,,0,-3.1867353650031,-3.9969434153029,-1.5988142116796,-1.1917986797869,-1.6128797897392,-1.1326483587105
35924,Tcl1b4,NM_013774,0,-3.7254522387241,-5.234135965726,-4.1290486507099,-1.7799057251997,1.4949270489134,1.1182219166915
35934,Tbl3,NM_145396,0,1.3834421391568,-1.3661550756904,-1.5009319416012,-1.9347684642806,-3.2745000394723,-3.30714319723
35947,D5Wsu178e,NM_027652,0,2.0991525458544,1.6518134573679,2.7082453116817,4.5027517117862,1.870014611748,2.7071043704328
35969,Pou6f2,NM_175006,0,-4.5058320517225,-5.8386306125811,-3.7675411111144,-1.4841780350463,-2.1596829515792,1.0093801271101
35985,Hamp2,NM_183257,0,-2.3461836285597,-2.1354529148609,-9.8557119044199,-5.0275453875562,-1.7330057353271,-6.2084473144141
35995,Elovl5,NM_134255,0,1.440578736058,1.70902729923,1.4037248879735,2.6570088440872,1.4417235747405,3.075140761762
36012,Phlpp1,NM_133821,0,3.8638032192715,3.3988578381047,1.0764788463063,2.2081877688812,2.0429418259466,1.3449712469252
36017,Tra2a,NM_198102,0,-2.390033564406,-3.2060921444104,-1.0983908337859,-1.3665483433225,-2.0390083299372,-1.0143726709272
36024,A_52_P77643,A_52_P77643,0,-2.2069322445085,-2.9494361573976,-4.7347930341028,-1.8434739287724,-2.1675893074269,-2.1560756756819
36059,1700125H20Rik,NM_028589,0,1,-2.1599166883538,-4.2397573330042,-1.7473302679565,-3.5230272306434,-3.1466613080797
36079,A_51_P278353,A_51_P278353,0,-1.3713490184201,-2.2706385141334,-3.2492340819568,-2.4674138603893,-1.4114971318461,1.2440816948063
36118,Mid1ip1,NM_026524,0,-1.7922764569226,-1.2396352007712,-3.1219000882321,-2.4366435384135,-1.0994852309738,-1.3708028541382
36128,Nppa,NM_008725,0,-1.7894105766721,-2.607888384456,-2.804329238196,-1.4519812226306,-6.4556800771164,-1.1943873636412
36157,A_52_P450528,A_52_P450528,0,-3.0954300902901,-4.2134224020842,-3.5398755991056,-1.4482448739756,-2.6028971027565,-1.5764166020678
36163,C330007P06Rik,NM_029951,0,2.4745828571828,3.2242521640641,3.9059169066992,3.6502869012519,3.8289879534802,1.5241510162771
36182,Tiparp,NM_178892,0,-1.7838157739885,-1.3906857353601,4.1214686431086,4.9286956383079,1.1559307048537,3.038540294778
36218,Rnf19a,NM_013923,0,2.6559873363452,3.0049413505111,1.7237488918968,4.2424819182434,4.2755599470763,1.3476248167729
36225,Cyhr1,NM_019396,0,1.1825526890937,1.3263404051022,1.0312346568806,1.012455094461,1.349689906263,3.1765010263871
36232,1700086P04Rik,,0,6.4761664137235,9.8474322146244,5.6693725942704,2.9013157792988,4.6498613152075,3.7615600557145
36240,A_52_P714957,A_52_P714957,0,-1.8803859606673,-3.9662492227361,-4.13896734516,-2.1621608531743,-4.6248430608296,-4.3262538620763
36254,Arih2,NM_011790,0,2.6762273209925,3.2790950077439,1.4474380996662,1.282625884181,5.1532949486333,1.4202964449657
36263,Ppp2r5a,NM_144880,0,2.1038511029544,3.227260333038,1.8406914710813,1.602831983798,2.8953028643962,1.8445863902641
36276,Dsg2,NM_007883,0,2.6836631325468,3.5189816323427,2.1908366624625,2.3671839088174,1.5426165983405,-1.1273923926809
36311,Hebp2,NM_019487,0,2.9353912815966,2.3347264315089,3.6695262603291,4.6848964916001,4.8883354427062,-1.1813193016876
36387,Fgf8,NM_010205,0,-1.8601330107161,-1.85740666667,-1.9203836510491,-1.3533589520135,-3.5227433196344,-2.5199794546477
36402,Fkbp5,NM_010220,0,-7.2072402615303,-4.1560714000776,-3.9833548823294,-2.0330731273395,-3.1639382582837,-1.755484503122
36412,D630023F18Rik,NM_175293,0,1.8081272857201,-2.5600237830552,-2.8934634449306,-2.0034707211149,-3.2370320545238,-2.1468613625936
36442,Sfrp5,NM_018780,0,1.0863603341466,1.1980035362513,3.9246325367238,3.0830530664502,-1.6606419325037,1.3156640259845
36488,Cyp3a44,NM_177380,0,1.2271942168558,1.1138722898493,-10.799409266631,-1.5567755422979,1.212824328355,-1.2910290065292
36491,Taf15,NM_027427,0,-1.9481796385799,-4.3001737128487,-1.5419702686898,-1.699726322162,-1.3227446084217,-2.0090881865069
36519,Mphosph10,NM_026483,0,-1.1820455163603,-1.8241224988722,1.5220432730844,-1.467631417162,-2.8504668850074,-3.1930079510747
36528,Inmt,NM_009349,0,-1.3418037460326,-1.1002779256395,-3.4716505226967,-2.4518788081434,-1.1129542186318,-1.7099720036253
36552,Fam13a,NM_153574,0,-1.2778268223707,1.0301569574326,-3.0246700081888,-1.3998967329836,-1.3928424679275,-1.1789997146934
36627,Lars2,NM_153168,0,-3.2216844432651,-6.4130850567006,-4.0215178434057,-2.4491703885423,-1.73670878046,1.3367278609693
36635,C730049O14Rik,,0,2.7954388722599,2.0590979204812,2.5519725580182,3.5194678312063,2.2372061267266,2.9241456447414
36663,Flnc,,0,-1.4353142612044,-2.3883886572665,-2.2449620300325,-1.733712178867,-4.6054916580404,-1.4887370612015
36687,A_52_P835473,A_52_P835473,0,-6.1741190594144,-2.2735316268174,-2.1917600165618,-1.9624698803885,-3.8809495749252,-1.9333433992707
36767,A_52_P621109,A_52_P621109,0,1.1278685843829,1.1711510173437,-1.0047241238999,-1.1281355889589,-1.1513840263362,-3.0112928988117
36786,Hsd17b2,NM_008290,0,2.2455617391882,1.9869365557048,3.6895381047209,3.4430790989152,2.1128029763545,2.335887916078
36799,Lta,NM_010735,0,-1.8720696390193,-3.0790447438525,-3.5271911813445,-2.1016239064276,-4.155372870099,-2.7993164741172
36813,Snx11,,0,-2.7692043171575,-3.4760178662836,-2.5839791200338,-2.1772886066719,-1.5900837525917,-1.4329894729894
36827,Gm16508,,0,-1.4382586677284,-1.7498668345951,-2.3750622669606,-1.4278908150722,-3.0318799428668,-3.0637829853952
36903,Myo1a,NM_001081219,0,-1.4138423945832,-3.2351915531421,-2.5939464131481,-2.1065462564846,-4.0323015244304,-2.4411136546601
36908,Tle6,NM_053254,0,-1.2936148726583,-2.1566069477307,-4.4000438033552,-2.2197956704493,-1.5990167018186,-1.2371652133584
36937,Phlpp2,NM_001122594,0,-4.4162840610788,-4.2304737051256,-3.7095736670847,-2.0400039108321,-1.2525105711887,-1.0068790392365
37061,Cntnap5a,NM_001077425,0,-1.1328463246681,-2.5303115622271,-2.2982168263348,-2.733675748534,-6.9437647689034,-1.817058878242
37128,Fcho2,NM_172591,0,2.6379708972973,4.168674637203,2.7627462621132,3.5564687746541,2.3118731439857,-1.2936208299887
37135,Myo6,,0,2.3655111529063,3.2773437838315,2.0433417091064,1.8914418761462,1.8480043960966,1.4272826941851
37136,Olfr124,NM_147062,0,-3.1245249719317,-3.8312191956842,-2.2979257935744,-1.6010761934263,-1.2835535730511,-2.1488791893094
37149,A_52_P26797,A_52_P26797,0,-1.6298063291506,-2.5809583725267,-3.9789639097593,-1.789340533451,-1.3218129426847,-1.1449712980749
37153,Gyk,,0,-3.4230086767297,-2.5397326373972,-1.4861991206245,-1.121470360397,-2.8734722012014,-1.2112115400511
37175,Fli1,NM_008026,0,-2.9015629693076,-3.0247605488248,-1.4714990972487,-1.3709701530278,-1.7383451090285,1.6385511381975
37236,Asap2,NM_001004364,0,1.8042844241366,1.0946437455916,1.2313791620732,4.2679173446929,3.0007443703616,2.0086950067814
37249,Hspa4,NM_008300,0,-2.1715058315907,-3.9308366804409,-1.9981541989933,-1.5869308393113,-2.2712764610178,1.0714181521729
37271,9130017N09Rik,NM_030218,0,-1.5551239146872,-3.2493088991978,-3.1951996503362,-2.2671277875718,-5.2868866585088,-4.6083663842371
37295,Tff3,NM_011575,0,7.7555392480941,2.6811616571966,7.5275214200561,1.1641627528293,3.1924933404728,1.170786483645
37369,St8sia5,,0,-1.4243640374155,-2.5236434725432,-3.2918421363167,-1.878512113774,-3.5645031266812,-2.6459034952447
37458,Stat1,,0,-4.0516413986928,-3.0902171611547,-1.7802992135895,1.0264942004266,-1.9622801019018,1.0303469740819
37496,Pnpla3,NM_054088,0,-8.5227941675049,-3.8537541019549,-13.50516827855,-2.1560111375276,-4.2074212881177,-1.7468394849454
37512,Ywhaz,NM_011740,0,1.4049924807932,1.2307688613664,-1.0230293417617,1.2664731881511,1.2881961593238,3.0855529245885
37525,Tmcc1,,0,-3.1136801642508,-2.669709457562,-2.4460819335556,-1.502640188579,-1.9720912219807,-1.7405880598209
37552,Tnfrsf11b,NM_008764,0,2.450563722263,2.1123019501804,2.1549539797812,5.622260963487,3.3869360761545,1.3383786497399
37633,A_52_P58594,A_52_P58594,0,-2.893789923192,-3.3669758393406,-1.4265368672719,-1.3078532020059,-1.5444931980207,1.7814145698256
37637,A_52_P771712,A_52_P771712,0,2.0570791390324,-2.6401159447597,-3.6986565035594,-1.8929886063057,-4.0057514632213,-3.1425847595766
37664,Cd80,NM_009855,0,-1.3259403899098,-2.5788732656673,-3.8826746480182,-1.8327405969724,-3.3835219637334,-1.8652111373366
37675,Dock5,NM_177780,0,-1.0466180010272,1.205890572739,1.3913839841422,3.8894840959127,1.8943315828089,1.3308128939507
37720,A_52_P755756,A_52_P755756,0,-1.7228045100047,-2.9374670245545,-2.865563257637,-2.1135377052805,-4.2739161747579,-3.2022335253628
37722,A_52_P481302,A_52_P481302,0,-2.9602950570572,-1.339460774457,-13.9476165764,-5.1897806206991,-1.84598428702,-1.3172979015642
37737,Clec4a3,NM_153197,0,-3.136252351874,-2.5105565022842,-1.7706144329617,-1.7217813527191,1.006579079774,-1.4522888397612
37748,Tgs1,NM_054089,0,1.4791288229469,1.750890555122,1.7545873745925,3.0555050089219,2.8615741238812,-1.136528419599
37751,Jun,NM_010591,0,1.0685867873456,-1.446518525466,-1.7023035310704,3.7187415822159,2.1603543911909,1.5349845197679
37770,0610008F07Rik,NR_027970,0,-1.6801072272123,-1.246918016418,1.7264420287735,1.4558311244652,1.1139238432354,3.6191534722347
37832,Thpo,NM_009379,0,3.5279059596484,3.2555997015783,2.053118422931,2.0937170996619,2.7336316872419,1.2554591897488
37839,Sema6d,,0,-3.8256919754794,-1.7562526801102,-1.8468218325374,1.0002166520528,-1.5872853210963,1.211862927414
37871,1700120K04Rik,NR_027915,0,-1.0193640893814,-2.2621062517539,-1.8762771949294,-1.8198391343937,-3.7433203910511,-3.845377669653
37902,2310016C08Rik,NM_023516,0,-1.1997578494561,1.0071698812398,1.6016477206067,3.6737533914271,1.7917194161828,1.4151191237222
37962,Alas1,NM_020559,0,-5.6187925769673,-1.6889235832459,-2.4124759913797,1.0035348062441,-3.9986832179862,-1.9849976639556
37968,Ptpn13,NM_011204,0,-3.3749861892639,-2.1787580262342,-1.8710483056064,1.3636094428178,-1.261612548477,1.215126521687
37973,4930555G01Rik,NM_175393,0,-2.4184493705161,-3.2186740603671,-3.1085939683236,-1.9862641312098,-5.6855567660879,-3.6119771980116
37993,Amn1,NM_001113424,0,-3.0529732566877,-1.8547227540633,-1.1280680526476,-1.100231057192,-1.02128235844,1.00786065155
38027,A_52_P92689,A_52_P92689,0,-2.1054842643308,-3.5848418421109,-2.0671072014971,-2.1821520074041,-3.1435762573829,-3.1926697690495
38077,Pla2g12a,NM_183423,0,1.178472900002,1.0947632243032,3.3686973894484,3.6660129943036,1.4566794718317,3.8979386550597
38096,1700024G13Rik,NM_001034037,0,-2.0026820257258,-2.6197991687246,-1.2436429148745,-1.6078443357087,-3.5392154406228,-2.3629579869056
38098,Arl15,NM_172595,0,-2.4582950122934,-6.785455395714,-2.0544094306617,-1.7992188812607,-1.1550734460877,-1.4825112579136
38122,Fxyd7,NM_022007,0,1.8552951103913,-2.9927607536959,-4.059289262665,-2.1279185474506,-4.0668672830731,-2.6592428487022
38127,Nans,NM_053179,0,-1.8420609669329,-3.0351698536222,-1.1956916599101,1.0037316068187,-1.3245672106924,-1.537984646564
38253,D830030K20Rik,NM_177135,0,1.2632549247685,-2.667847495508,-3.3927120399315,-2.2414858417095,-4.2576210068906,-2.5850860257654
38265,Rasgrp3,NM_207246,0,-3.9828412826831,-4.0920223773564,-2.1719108755953,-2.4655510547555,-1.9602072899962,1.4064911376336
38306,Ccdc78,NM_001165929,0,2.9766858294339,-2.3554831399644,-2.7476410743527,-1.9425043498962,-4.158416640002,-2.9035278764323
38338,A_52_P1101113,A_52_P1101113,0,-2.114068231299,-2.7136447970414,-2.4720201132034,-1.5614137518131,-4.6405985500646,-2.1383608767004
38347,Cbln1,NM_019626,0,-4.6126234227259,-2.4854441006341,-1.6716794357598,-1.3880304705053,-3.4346540501117,-1.7567986943373
38354,Usp36,NM_001033528,0,2.257532441562,2.8055305358702,2.5220692088244,3.7705352041784,1.2701528879252,1.0988165702584
38463,Gsta2,NM_008182,0,-3.7334556785566,-2.0709279998571,-1.4782844207094,1.0100010144724,-1.7343350458199,1.8337410196785
38512,Lta,NM_010735,0,-1.3753365985921,-3.4003294745727,-2.6648882380607,-1.9083366891444,-3.8677019551759,-3.0751124387993
38514,Pafah1b2,NM_008775,0,1.8333146124449,2.0728505923864,1.543177917386,2.9647153365942,3.2582844817249,1.2624668988776
38553,Fus,,0,-3.0944822791009,-2.8165404968527,-1.2912014348833,-1.6424040224327,-4.1211554839419,-2.5112560729016
38588,A_51_P167097,A_51_P167097,0,-4.0888577325193,-3.3941341233739,-3.75534637144,-2.5080720013636,-3.1909353114122,-1.0008319705537
38594,Limch1,NM_001001980,0,-3.2889858117673,-3.2701223358732,-3.9853548832099,-1.785188169112,-5.4318403889149,-2.83145719176
