Clone#,Gene Name,518:TE A1 Corn Oil 10 ml/kg 48hrs,519:TE A3 Corn Oil 10ml/kg 48hrs,538:TE A2 Corn Oil 10 ml/kg 48hrs    ,520:TE E1 Aroclor 1260 200mg/kg,521:TE E3 Aroclor 1260 200mg/kg,540:TE E2 Aroclor 1260 200mg/kg 48hrs,530:TE C2 Wy-14643 50mg/kg 48hrs,531:TE C1 Wy-14643 50mg/kg 48hrs,532:TE C3 Wy-14643 50mg/kg 48hrs,533:TE B1 TCDD 10ug/kg 48hrs,534:TE B2 TCDD 10ug/kg 48hrs,539:TE B3 TCDD 10ug/kg 48hrs
3629,Hist1h2ac,1.7671483111741,-1.2786921529025,1.0240090620959,-1.3361616418695,6.4551598317352,-2.7016121450813,1,-1.3642061404207,-1.4558110115538,2.6252943264265,-1.0808539150762,-1.3665137312285
3662,Mogat1,-1.7125055986719,-1.7649767954769,-1.2204525524245,-1.7194676126457,-1.1381990007611,-1.1637492122165,6.7497393141569,-1.0137012919548,4.6868062457309,-1.5019172315592,-1.231091974076,-1.4151614839748
3669,Aldh18a1,6.4633102008206,2.2166085291665,1.6867821634323,1.5185146983649,-1.8512326445338,-1.1147600593054,1.0974395312146,-1.110025102023,-1.0020886034121,1.8893351306565,-1.2188627369337,1.0301453345804
3683,V1rc32,1,1,1,2.4018119428803,2.1873888801662,2.5521312185672,1,-1.1062696553872,1.3629063029681,5.688751984284,-1.0386164575722,1.0277012860555
3685,D12895,4.5832336728612,1.1027335806683,1.5794395180825,-1.1998973660667,2.8443497661935,-1.0914322944488,-1.3301603559673,-1.3423507197494,-1.151362817254,6.0618753255659,-1.2762330877628,-1.0427744942565
3701,Jakmip1,-1.5401818456773,-1.7723194353326,-2.2529678792733,-2.788643515174,-1.0001509205118,1.2379023859402,-2.2142415704135,-1.9945595167992,-1.9067379040705,-5.8370578830132,-1.5353238627895,-2.3883941567409
3741,Bcl9,-1.0737302782377,1.7780910665893,-5.8884907883106,1.1113542125,-1.2152848949703,-1.2939723610435,-1.0024575013499,-1.3461020944869,-1.6339057457325,-1.0169122757696,-1.0532568686702,-1.3967092198907
3771,Cyp1b1,1.4593282845415,2.4008996041001,1.1558218493612,3.1342382037813,-1.8513562646611,-1.6660652263287,3.6817220624356,-1.1641362153522,1.0957765445882,17.996580774417,16.37834443332,2.6401645779406
3840,AW488341,1.9308876286713,1.4442753531897,-1.801606748647,-1.6667213554322,-1.9066852196831,-2.2061345697611,5.1023941033389,-1.3846404032545,-1.2464868465295,-1.9734994059362,1.0157351694589,-1.7739770620503
3862,Myo9a,1.334163330838,4.1113078739611,-1.0463237902996,1.6227439550575,1,-1.5349986575629,2.313784993256,1.0384806290972,1.9181563329326,5.4229674787231,1.4165209434323,1.0243434623675
3882,Mb,-1.0373936851097,1,1,1.9347372797488,-1.4500200251666,-3.7182621008697,1,-1.0755975393136,-5.7247430694057,1.4965526489812,1,-1.0272780297056
3888,Ammecr1l,-5.6605808787107,-2.0962448082385,-2.4441451854376,-1.725678943766,1.3470601853032,1.4250660703173,-1.3209427634214,-1.2420766571872,-1.2800708268306,-1.3448040241415,1.0474762867708,-1.3910988769349
3898,ENSMUST00000063645,2.2420536469219,4.1771974094699,2.2780224512945,2.2391387200282,-1.3775456509702,1.8013454213728,7.4080004490592,-1.1075277075917,-1.3843789912413,1.0835912763302,1.7787216861124,1.0530924520248
3919,1700036A12Rik,-1.01580189809,1,1.6379400418249,4.5765899229474,-1.6385096367854,-1.058569556696,5.6903633692283,-1.0133554090536,2.5080951016667,-1.4987493232353,3.5553470487281,1.1116408560756
3930,BC016608,-6.6756875240056,-1.7021506696834,-1.86543448069,-1.4482048580438,-1.151397282211,-1.5694121121049,1.3707902286354,-1.4346236963382,-1.7380129177075,-1.5429469702687,-1.5076099671293,-1.1480016175784
3970,Afp,1.0095645911766,1.1777483378684,2.3498925262162,5.2390796367339,1.9343853748759,2.1408093851165,2.3877508041538,2.2137317811442,4.6795382338458,3.5518040654463,3.398372650856,2.1533964859105
3974,Hmcn1,2.1843387993405,6.501461573199,-1.0944038193019,3.6706586541444,-1.4427032163271,-1.9838050889512,2.1302226593554,-1.2039301760078,1.3418006564189,-1.1560643263424,2.0183245369722,-1.4818423416369
4054,Klhl23,5.1878450960532,3.1087657603215,-2.6961310624621,1.1696267707955,-1.1847174900035,1,-1.7032405968863,-1.2194814542679,-1.056726990155,-1.3686487339191,-1.2040502161594,1.0720037387083
4083,Lrp8,-1.4030592134852,-1.2644684568453,-1.8164648569185,-5.7802417164589,-1.9068827936422,-1.0024030744411,-2.1263463205201,-1.3245519611366,-1.2799323031422,-2.2594877962512,-1.2446206435174,-1.2055429843033
4090,AK050788,1,7.0812022715141,1,2.1350005930635,1,1,1,-1.0842064834715,-1.76144464649,2.0934134010978,-1.6042239655839,-1.0934597465037
4093,Nr3c2,-1.9300297349264,2.3902977352759,1,-1.0036555026311,1,1,1,-1.2962238260174,-1.4918906769891,-38.297462536281,1.2320453671851,-1.4505777110642
4130,Tdpoz1,1,10.770354547482,1,-1.6746729288873,1,1,1,-1.1787825549217,-3.2014741536515,1,-1.3775139321746,-1.2150073356203
4151,Sprr3,1.3659694926862,1.5429789455003,1.3051156576766,-1.5459021457766,1,1.7190321535413,6.5685725338993,-1.2067455333629,1.2327130680998,-1.2401096871077,1.0215536738413,-1.1668886080805
4170,Dgkh,-1.9327514154581,1.6439363556906,1,1.7114412682892,1.6316800364911,2.7748339535884,6.8661296539189,-1.1822243495442,-1.4329927725734,3.0349182695227,1.0258779611397,-1.3027887510906
4178,Nlrx1,-1.2924358615697,-1.3758085371479,-1.1065509108479,-1.8510152636425,1.0577087570334,-1.3466415180829,-1.750624491423,-1.2633770982582,-1.4170429051766,-85.47517526874,-1.6604086989529,-1.013233546187
4217,NAP097631-001,-1.2966417465668,2.1233715785325,-1.4151614839748,1.7496049550694,5.0259828230359,1.2578347826044,1.9126742012204,1.0259674913385,8.9499374480137,3.3012848586117,1.8430452583061,-1.1822643661523
4222,E030026E10Rik,1,9.5772759296052,1,5.2623896260731,2.0134646074019,1,1,-1.1045307218189,-1.0975365703042,1,1,1.222409735365
4264,AK083758,1,11.682075265673,1,6.7884558838986,1,1,1,-1.02113624112,1,-1.127854820296,1,1
4277,A930004D18Rik,-2.0142482732054,-1.4228299554559,1.4156536075135,1.6525286590732,1.286044510651,2.2106958705162,1.0519388628735,1.1095319176566,1.4717159613481,3.8597750991746,6.7349131553455,6.7748705281964
4306,Abca5,1,8.0793049368873,-2.1753793418169,1.4536906596859,4.0808816505239,-1.3968250021953,1,-1.2748057098224,-1.2764476261687,1.5451405851782,1.5366253728227,-1.7063377541046
4336,AK046703,-8.8616378974452,-1.3505385957899,-2.2607211638642,1.3380828362858,-1.7853608204623,-3.376952873859,-1.1451938313379,-1.2281033046749,-1.6504029832817,-1.0211810334737,-1.5013778348539,1.0135675549289
4355,LOC626082,1,7.2876079342395,1,5.2400327341246,1,1,1,1.0273530154662,1,1,1,-1.2101984712885
4357,AK037786,-1.6589297670819,2.2180993777888,1,6.7289453323656,1,-1.6880216016448,3.9400796380295,-1.1809831466214,-1.9328715779575,1,-1.2650800294002,-1.2380107049511
4378,AK089505,1,5.2740227641827,1,2.7251348645499,3.4178893589874,1,1,-1.1104793832285,-1.6126644041302,1,-1.0600501211387,1.0232939347689
4412,Lepr,1.127434187718,1.1245329882085,-1.0177792208515,-1.0046146799366,-1.4581392486539,-5.6020889464845,-1.1617331978655,-1.0322029596634,-1.1902656488236,-3.967939118512,-1.5335219619412,1.166118807946
4417,Psat1,4.1509165269391,5.327322641609,4.860411055037,5.7652215323966,1.3799044017428,1.1118315661835,2.8187398800252,1.1775991946954,3.9756395284923,2.7052973057645,6.164445254052,1.1221546152775
4434,ENSMUST00000075741,1,1.1868843408013,1,-1.2652344254051,2.4782208128844,-1.3985081447634,2.0465954298933,-1.0555181365067,1.2162543316367,-31.843441628176,-1.1174862806123,1.0582527360737
4436,Dirc2,-2.4355441130198,-7.5396294129686,-1.3466756268384,-1.7433275764257,-1.4679288297606,1.0574048547414,1.1112574869765,1.1229918385591,-2.5927342216587,1.0636535649069,-1.3706671360777,-2.1256560834129
4439,Pcdhb13,1,5.061986702952,-1.6142693465407,1.18025948699,1,-2.5083261164009,1,-1.0758558854364,1,1,1.1867042562104,-1.0800692457293
4447,Sox2,1,1,1,1,-9.9082966342053,1,1,-1.0287802066604,-1.0958540070713,1,-1.5089852685438,-1.1545440301607
4450,AK085487,-1.4740764231387,4.3608083439757,1,7.5412267608749,1.4676584521808,1.1055653020578,3.9164807836249,1.0929183052364,-1.7212660385991,1.264250109733,1.4272498301649,-1.0087520957339
4452,AK085247,-1.5157828883022,1.3005558292857,-1.131616574937,-1.5872853210963,5.2119711130095,2.56297281663,1.1518271203587,-1.3012777379211,-1.1994089908101,1.6525248539898,-1.4059050794068,-1.3086785978136
4487,AK046232,-8.7222192637807,-1.1605955472124,-1.1298856683052,1.6917960241516,-1.5798905449105,-1.6691639638146,-1.1718529023861,1.0239006059117,-1.170811824773,-2.2981533251344,1,-1.2195772094569
4495,Spaca1,1.6292810263378,5.8656885559829,1,2.6334252779985,3.3302589183146,1,1,-1.167797658147,1.2460193880678,1,1,-1.8635369143116
4496,Brwd1,1.5234983913823,2.2732227827946,5.4387487940078,2.7638342856788,1.161188697637,1.0009016057716,5.2736220311633,-1.0002940119493,-1.0861399798882,1.6868326556611,2.1265421732729,-1.112066863054
4510,AK086484,1,5.1089305618653,1,1,1,1,1,-1.0451614915787,2.8432365933245,1,1,-2.1090457467127
4527,AK040236,-1.6387775280411,1.6846124267741,1,1.6895070175355,1,-1.6691293736444,5.3511731027122,-1.0956693172886,-1.4533760525688,1,-1.0320468199749,-1.0568260261908
4560,9630033C03Rik,-1.6778031290236,1.9586777955726,-1.7824731637596,2.2106805996229,-1.5336702738346,-1.3222360689559,4.0177508347872,-1.120053841742,-2.1362988170297,8.1176813575034,2.4240523798682,-1.2775855761371
4585,St3gal2,-1.2345801785618,1.2592733138028,1.0489010013069,-1.8567866288325,2.1814486780779,-1.3642344115201,-1.6341126802213,-1.2107701348401,-8.4526132840358,-1.16487895698,-1.4336429388189,-1.1792872414728
4603,4921527H02Rik,1,5.7779662402355,1,7.7617026330674,1,1,1,-1.0197145590064,1,1,-1.2145413352214,-1.0210791542908
4612,2900062L11Rik,1.331692641556,7.4611539308695,1,4.8069765112201,2.8169880197698,-1.1779172992242,1,-1.2080861349125,-1.4013964080202,3.2466838447428,1,-1.0944988258391
4670,Slc35a4,1.5332677463482,1.5871610607368,1.3273424992889,1.7204180881658,-1.0847226282277,1.0336763977316,1.2549892333876,-1.1090029464392,-10.49687438314,1.3412662603008,1.5729539197615,-1.038487802692
4671,4930422G04Rik,1.644549689218,-1.0321036169151,1.2593893025026,-1.0778002996436,1.1613863035235,-1.2009219976487,1.0645795025586,-1.0701449342371,-10.088346724331,1.3197601173198,-1.1961804495577,1.0193621177584
4676,Olfr899,1,7.3581053233975,1,1.0267159291354,1,1,1,-1.2553172594128,-1.8355913395698,1,1.0418217022376,1.051773683253
4697,AK089147,1,-1.5160272233285,1,-1.4827604722656,1.8201408634856,-1.0604412183353,1,-1.114233470225,-7.8268137626672,-1.2033187946368,-1.0126277159623,-1.0460730174764
4742,Ppm2c,3.2700319803022,5.6909399104518,3.0615051899455,3.4855073268535,-1.0650100352194,-1.3624387902183,3.4127148323869,-1.092279543128,2.2718727373087,3.8109565740205,1.4739169050098,-1.1025599173117
4753,Edil3,-1.4160317789116,3.4969304921276,1,1,1,1,1,-1.1160164599774,-16.013269028172,1,1,1.1246836974811
4755,Shh,1.6361081198149,1.1075731016688,1.1766115303644,-1.6785141239718,1,-1.0346913061421,-2.1980167619249,-1.0761663296084,-8.5254046202225,-1.54290789033,-1.2186828513049,1.2135400115512
4757,M31654,1.1494884186119,-1.9491937043721,-1.3726790326929,-1.8386073842248,2.0345154864907,1.5878702063525,-1.2053126094977,-1.4392425828755,-10.490833635355,-1.7788158887418,-1.612950353349,-1.2170429361268
4765,2310047O13Rik,1.3124658137286,4.5962431962736,1,3.7100007721217,-1.680261977933,-1.7407804473542,13.330916249239,1.0067948607558,2.0505577270468,3.0564831083181,3.6246076272622,1.470222280554
4787,Gm459,1.2863258579789,1.769717722216,1.164240492355,1.2054902440162,6.2854590313252,1.2697259629651,-1.2053831050643,-1.1576170108747,1.1883068482937,-1.5193331020031,-1.2866102293832,1.075763240286
4805,Tnfaip8l3,-2.3673256297614,1.1433910805109,-2.085960114236,1.2210358073887,-1.0638262441976,1.0390781201809,1.4103145939014,-1.2310897063228,1.106427598022,9.6558608823702,2.1582611835974,-1.0883803693625
4806,AK080398,1,1,1,1,1,1,-29.54404798377,-1.0710042642558,1.9094619122987,1,1,-1.1223264548899
4837,TC1647733,1.7844237709463,1.1216761870731,-1.2571728691333,-1.2348974675388,2.0771171903731,1,-1.8665773862148,-1.186373671274,-8.0628577913832,1.2709340055855,-1.3075490815986,-1.0001355759593
4839,Hist1h2af,-1.4306256258246,-2.5286166891313,-1.3825759562686,-1.9447823303636,1.0059137624344,-1.2407714732634,-2.0561320371753,-1.0471401214073,-6.178413915743,-2.2833421830343,-2.3904738654105,1.4491088206938
4840,Gnal,-1.1500369653588,1.1520822883305,-1.0812574180651,-1.5491019477561,1.324268351399,1.1029776188201,-1.6681496166437,-1.3664130464852,-16.585172770621,-1.276191947532,-1.1128237862811,-1.2348866624514
4841,Spic,-1.2975287813426,-1.1720283044283,-1.1033075751706,1.39811533749,-1.0759378855271,-1.1238322741974,-1.4245542738435,-1.0050950404345,-10.041301329039,1.1915311485759,-1.3601380806413,1.1999095227377
4843,Apc,1.6284708912463,1.409113578917,-1.1013853615489,-1.0999455828005,-1.0089824911497,-1.0941281706253,1.2082051984434,-1.2121316744151,-6.8277875599915,-1.2734972163317,-1.2425266146546,-1.0290540826275
4844,2900046G09Rik,-2.0416909324572,-1.3214173356163,-1.2655986415584,1.0964582509232,1.1443948638927,1.1199772474884,-1.0160261131355,-1.2119293411705,-7.4309099769259,-1.3551519676011,-1.1471898610144,-1.282552052425
4849,Clca5,-3.2690532882925,-2.060041645066,-2.3031541168737,-2.4050050907742,-1.6196493460508,-2.6822669598759,-1.3339667357498,-1.833137323776,-1.6838794621803,-5.7796295119547,-1.9095190702351,-2.7490332959742
4858,Ar,-3.0192077666002,-1.1117565581708,-1.6005085554908,-1.3479258434078,-3.1732698104903,-5.3194410450366,-3.3835141728951,-1.0962199462364,-1.2882851478355,-1.9734812294186,-1.2323035511595,1.0666457321363
4860,A930012O16Rik,1.1845399161875,2.6311523772591,2.0739008996626,5.6941643764494,1.5894541331376,1.1700776935436,1.9856422268536,1.1508867761824,5.6189219559371,3.0519119518639,4.493575055067,1.1767375171489
4922,Mrpl48,-1.3141320278724,-1.2433703306375,-1.0303747322563,1.0179582817783,-1.0582171606039,1.0948509511526,-1.1291844789999,2.0476465783488,-8.7818901430357,-1.0164253313514,-1.0993814378829,1.4553082790676
4923,Htr1b,1,-1.7663346966585,1,-1.1519029752031,1,1,-2.070708661028,-1.1149962326701,-12.902385093362,-1.3650199540505,-1.1075804975093,1.0579199328766
4924,NAP123168-1,-1.3615230557775,-1.6298063291506,-1.8245215612582,-1.1889546780645,2.2899078188781,2.4532736826848,-3.1632171020129,-1.319513992615,-14.304082292862,-3.2464371538432,-1.2811913563424,-1.1897214726324
4925,Als2cl,1.0041733468908,1.0040378614292,1.288979469236,1.0267050543293,1.1057081227061,1.0004050284318,-1.2732186749056,-1.0719788083619,-6.5702213327945,-1.5553495217744,1.2684957018385,1.248352110981
4927,Mycs,-1.0906047879866,1.1133961109511,1.2631938424542,1.2188902412886,1.4680505159215,1.4269935167765,1.2424373539352,-1.0304067618483,-13.473486762161,1.3197753117071,-1.0942329794907,1.2269303230686
4928,BC107364,-2.0371827964476,-2.3728047331845,-1.7775998297412,-1.9742266039329,-1.1821837898747,-1.2342058483195,-1.7717849159157,-1.2735558643963,-10.962509935945,-3.1445535867729,-1.6598429569728,-1.2421613156931
4929,Kalrn,1.3876150451092,-1.8354645457915,-1.5074884730167,-1.3537610046373,-1.2187193314234,1,-2.1744678955303,-1.1095239978308,-5.3492882404393,-1.8941004183523,-1.3294193630441,1.0219917029762
4930,F8,-1.3081845027223,-1.0127769299731,-1.3020779967181,-1.2467529370933,-1.5450160665771,-1.2333107017505,-1.5401215580613,-1.274617861352,-5.2366433911659,-1.5305587341205,-1.6917103252275,-1.5596099599229
4955,Fmr1nb,1.2887657920352,1.4478180943679,-2.3335171658727,-2.9363038868385,3.0749920691182,-6.3314619317591,1.5890259879649,-1.4062838847112,-1.6808772529986,-4.7183374728593,-1.9483187048744,-1.6511099706205
4971,Plekhh2,-5.0839819502334,-1.9736720912028,-1.1227245002921,-1.7973017616917,-1.1175035205639,-1.0353550353747,-2.9382314297557,-1.2882347202574,-1.7097357785808,-3.5185603143246,-1.6003206158619,-1.1180653797412
5007,Rfx4,1.041468646478,1.6936474009634,1.8042594971983,1.3053140119789,1.0356287539545,-1.0617512965533,1.2034983522381,-1.012790409052,-12.136682757417,1.1792448818497,1.9601531282154,-1.0121074694388
5008,Olfr1209,1.7784759636044,1,1,-1.7889368083375,1.9583846660601,1,1,-1.1313258224859,-17.181853035909,1,-1.540660684064,-1.4941940407751
5010,NAP124130-1,-2.2586815273865,-1.4738931484676,-1.3775171040213,-1.6382417893219,-2.1509632976975,1.2789394978113,-1.5272952462319,-1.2069536710177,-12.4715375887,-1.419557537367,1.1811854809277,-1.4860280254767
5014,Cftr,-1.3159154925682,-2.7843575247737,-2.4950772710046,-2.9026655595265,1.058136267412,-1.1029153979295,-2.1926938575249,-1.8229090456494,-7.4600201408631,-3.0550829044634,-2.4121482726969,-1.3218038119559
5015,1200009O22Rik,1.1089666862861,1.7082797784101,2.0716338563373,1.6752090093637,1.7885414108342,3.0747655036765,1.3050134869209,-1.0453068587125,-9.1026323042003,1.1587957667673,-1.0925574933453,1.1450005624206
5018,4932413O14Rik,1.4033306154425,3.074319501746,1.5678264971713,3.2282488129122,-1.4506678959902,-1.1515004181294,5.9740382646343,1.0470781572194,1.4362300197185,1.3335644205082,1.2856655294568,1.1740173091796
5058,Srpx,2.198244524153,5.7660048054765,1,1.8138233983368,-1.0813328582193,-1.0858321590665,1.620891705973,-1.0347873239275,1.046520162564,-1.262420388735,1.1279407836659,-1.1930853142915
5067,AW549877,3.7093601330051,8.1717486507928,3.3193878499587,4.127499221298,-1.2233569680748,2.3540679794496,1.4902255324023,1.0430134287883,1.6865413751334,3.5228406579743,1.5130002507537,1.1380100567617
5091,Ryr3,-1.2083579396382,-1.0186237549965,1.9030710381248,1.2250271105727,1.2362838615474,1.1620042059116,1.1900801187112,1.0032525216604,-11.287298229744,1.2425932782848,1.1826635174642,1.1876257353372
5092,Cpa2,-1.4484783222829,-2.9837401615901,-2.9732744576324,-3.5763498806372,1.0391061135777,1.1354716620243,-2.0646098738879,-1.7959159187747,-6.7669972501069,-2.3604782331806,-1.9396036825504,-2.0850669287933
5093,Ankrd40,2.2840520679679,2.1437937477831,1.9407384043844,2.1490573238711,-1.1654584633903,-1.0819741875145,1.4484249593524,1.3235915929789,-8.6665450721993,1.4994086087889,1.958411722331,1.3879857264107
5094,Kif16b,1.0175237854398,-1.9331608886905,-2.0284765899278,-1.3410068614932,1.9598327016329,1.8549533838773,-1.2590094793046,-1.1372970168878,-14.197765539464,1.1699823226282,-1.2810704099146,1.0661757491617
5096,AK085855,2.3873219987082,1.2525391232346,1.0522220536805,1.0050865700705,1.6433875783219,2.9285254327064,-1.3653311539043,-1.1079970395362,-9.7691324992123,1,-1.0158152069182,-1.0982580620473
5098,4930452A19Rik,-1.4730246007962,1.1338781853603,-1.3547495018761,-2.1976726326639,-1.2340057973095,3.5676726577094,-2.3382287708131,-1.5885357753435,-8.5732995858097,-1.274371352241,-1.4991186254971,-1.660618990046
5099,Trim24,-8.1611244402865,-4.6273143108093,-2.0382572698665,-1.4241607093267,-2.8117065978795,-3.1252157187968,-2.5819866949233,1.0565175120721,-13.402937734183,-3.7107867738788,-1.6326834858433,-1.0601397043245
5161,ENSMUST00000103498,2.7862302305425,1.100003836864,-1.3843534902727,-1.2561118132408,5.662744931145,1.046532693088,-1.3532249610086,-1.0376696151753,1.669532970235,2.4421931006591,1.1849229196484,-1.1054670440185
5163,2410001C21Rik,5.6198406322906,2.7959023556615,1,1.2470251143465,-1.2649110893252,1,1.5770120071527,-1.1104622516397,-1.132602980085,1,-1.2561922218749,1.1276621407144
5175,Hk1,-5.0355162290391,-2.5496466695274,-1.1727182938689,-1.9786273139564,2.4832188711558,1.4696874985578,-2.6663981541108,-1.2274064467102,-1.647767755227,-3.772671575806,-1.8794769332386,-1.0946692030424
5176,Sox9,-1.0308676236549,1.0051366527129,1.9477176508784,1.7455206861472,1.0371987865417,-1.3449124069082,1.1027003184634,1.1307346479068,-6.2715516023873,1.215563077514,1.6060497717146,1.1137055912518
5177,Pou3f4,-1.0377792908777,-2.6661157470697,-1.1567417213661,-1.733923768828,2.267159109316,2.8515172292853,-2.0009719469711,-1.1689722455486,-8.777624537923,-1.8518124517268,-1.5279107975142,1.0810921154713
5179,AK054189,1,-1.6843525562682,-1.4665909475174,-1.5140701590945,1,1,-1.1069785357108,-1.139293973219,-5.7989851952466,1,-1.2237009579058,-1.6070115568112
5180,Ankrd36,1.334341520163,-2.7343115690884,-1.195307652727,-2.2063885750112,-1.135139405138,-1.0566466974797,-2.1423331104117,-1.5399690763897,-8.5769524028522,-2.0110367174261,-1.8207570490582,-1.2102798423048
5181,4930447J18Rik,-1.9461530894209,-1.5911019207055,-1.8727939598465,-1.8054979514296,1,-1.9035531173042,-2.032488046059,-1.2129388316397,-5.83574088001,-4.6221602673906,-1.7524191887611,-1.0514349282211
5183,Mtf1,-1.0608515127199,11.674008360496,1,3.7153779558048,1.2249557482035,-1.46391883999,1,-1.3940681337206,-3.755363665489,1.0876899104987,1,-1.3056897656248
5185,9330133O14Rik,3.5849161325111,1.7430987843151,1,2.4241472687022,1.7216901705279,1.3386714461819,1,-1.0534739476514,-14.803349747287,1,1,1.1507272563516
