12																							
20227																							
20228	29394	29594	36194																				
20229																							
20231																							
20232																							
20237																							
20240																							
20242																							
20243																							
20244																							
20245																							
20246																							
20247	26979	36722	39538																				
20248																							
20250																							
20251	31761																						
20252	41123																						
20253																							
20254																							
20255																							
20256																							
20257	24535																						
20259	20970	33652																					
20260																							
20261																							
20263																							
20265	30461	40397																					
20267																							
20269	33081																						
20270	20339	33602	36781																				
20271																							
20272	41764																						
20274																							
20275																							
20276																							
20278																							
20279																							
20280																							
20281																							
20282	22507	28603	30143	43107																			
20283																							
20285																							
20286	38770																						
20287																							
20288	22649																						
20289	25550	40531																					
20290	23204																						
20292	26052																						
20294																							
20295																							
20296	37745																						
20297																							
20298																							
20299	39044																						
20300																							
20301																							
20302																							
20303																							
20304																							
20305																							
20306																							
20308																							
20309																							
20312																							
20313																							
20314																							
20315	20566	40612																					
20316	29956	42719																					
20317																							
20318	42055																						
20319																							
20320																							
20321	41251																						
20322	23421																						
20323	23215																						
20324																							
20325																							
20329																							
20330	29725	32311	35858	39105																			
20332																							
20335																							
20336																							
20337																							
20343																							
20344	27552																						
20345																							
20347	37323																						
20350	27699																						
20351																							
20352																							
20355	23978																						
20356																							
20358																							
20359																							
20362	27887																						
20363	20740																						
20365																							
20368	31649	33994																					
20375																							
20376	33309																						
20377																							
20380	42279																						
20384	26975																						
20385	32491																						
20387	21333	29485																					
20388	34742	38665																					
20390																							
20392																							
20393																							
20395																							
20396																							
20397	31256																						
20398																							
20400	27616	41401																					
20401	30113																						
20403	32790																						
20405																							
20407																							
20410																							
20412																							
20413	27277																						
20414																							
20417																							
20418																							
20420																							
20421																							
20422	24597	32856																					
20423	43101																						
20424																							
20425	30236	33476																					
20426																							
20428																							
20431																							
20433	35335																						
20434																							
20435	32853																						
20436	41554																						
20437																							
20439																							
20442																							
20444																							
20445																							
20446																							
20447																							
20448	42802																						
20451	21903	42263																					
20453																							
20454																							
20455	20657																						
20456																							
20458																							
20460																							
20462	36870																						
20464	29491	38855																					
20465																							
20467																							
20468																							
20469																							
20470	35734																						
20471																							
20472																							
20474																							
20475																							
20478																							
20480																							
20481																							
20483																							
20484																							
20485																							
20486																							
20490																							
20491	28056																						
20494	43190																						
20495	37258																						
20496	44057																						
20497																							
20498	21839																						
20499																							
20500																							
20502	29385																						
20505																							
20507																							
20509																							
20510																							
20511																							
20513																							
20515																							
20516																							
20517	22486	35228																					
20519																							
20520	28960																						
20522	41410																						
20523																							
20524																							
20530																							
20533																							
20534																							
20536																							
20538																							
20539																							
20541																							
20542																							
20543																							
20545																							
20546																							
20547																							
20548																							
20549	31024																						
20550	23083	42984																					
20551																							
20552	27147																						
20553																							
20555																							
20556																							
20558	43770																						
20560	23027	33398																					
20562																							
20563	29660																						
20565	34339																						
20567																							
20569	35837																						
20570	20632	40760																					
20573																							
20574	39432																						
20575																							
20576																							
20577	21067																						
20578																							
20580	41305																						
20581																							
20582	37502																						
20583	27276	35483																					
20584	41182																						
20585																							
20586	23172																						
20587	23320																						
20588	24137	26129																					
20589	23842	27872	41091																				
20590																							
20591	31382																						
20592																							
20593	28533	35399																					
20594																							
20595																							
20596																							
20598	35983																						
20599																							
20602																							
20603																							
20604																							
20605																							
20607	30687	41918																					
20609																							
20610	25043																						
20611																							
20612																							
20613	36354																						
20615	20923																						
20617																							
20619																							
20621																							
20622																							
20623																							
20625																							
20627	20913																						
20629																							
20630	32546																						
20633	45172																						
20634																							
20636																							
20638	38095																						
20639																							
20640	26883	30615	40984																				
20642																							
20643																							
20644																							
20645																							
20646	29805																						
20647																							
20648																							
20650	36482																						
20651																							
20654	32208																						
20658																							
20661	30340																						
20663	33457																						
20664	39804																						
20665																							
20666	25560																						
20667	23446																						
20669																							
20671																							
20673	23714	39688																					
20674																							
20677																							
20679	29484																						
20681																							
20682	40353																						
20685	29549																						
20686	38274	38710																					
20687	20757																						
20689																							
20690	42385																						
20694																							
20695	35877																						
20696																							
20698	24648	31496																					
20699																							
20700																							
20702																							
20704																							
20706	21864	33027																					
20707																							
20708																							
20709																							
20711																							
20712	36717	41739																					
20714																							
20717	25288																						
20718																							
20719																							
20721																							
20722																							
20723																							
20724																							
20725																							
20726																							
20728	24109																						
20729																							
20731																							
20732																							
20733	38396	38805																					
20734																							
20736																							
20737																							
20742																							
20743																							
20744																							
20745																							
20746																							
20747																							
20750	32114																						
20751																							
20754	40371																						
20756																							
20758																							
20759																							
20760																							
20761	31234	44165																					
20763	33587																						
20765																							
20769																							
20771																							
20772	40830																						
20773																							
20774	29724																						
20775	34209	37761	41197																				
20777																							
20779																							
20780	24797	40586																					
20781																							
20782																							
20784																							
20786																							
20787	44420																						
20788																							
20789																							
20793																							
20797																							
20799																							
20800																							
20801	38678																						
20802																							
20806	21777																						
20807	30705																						
20808																							
20809																							
20811	30588																						
20813																							
20814	26423																						
20816																							
20817	37447	40329																					
20818																							
20819																							
20822	38564																						
20824																							
20825																							
20828																							
20829																							
20830																							
20832	21353	28231																					
20833																							
20834																							
20835	26772																						
20837																							
20838																							
20840																							
20842																							
20843																							
20844																							
20849																							
20853																							
20854	41350																						
20857	28358																						
20858																							
20862																							
20863																							
20864																							
20865																							
20868																							
20869	28756																						
20870																							
20871																							
20873	31367																						
20874																							
20875	22765																						
20878																							
20879																							
20880																							
20881																							
20882																							
20883	44401																						
20884																							
20886	23469																						
20887	24221																						
20888																							
20889	41587																						
20891	41808																						
20893																							
20894	23372																						
20895	39064																						
20896																							
20897																							
20898																							
20899	25373	35691																					
20900																							
20902																							
20903																							
20907																							
20908																							
20909																							
20912																							
20914																							
20916																							
20917																							
20918																							
20919																							
20920	33883	34897																					
20926																							
20927																							
20928	20939																						
20929																							
20930	36200																						
20931																							
20933																							
20934																							
20935																							
20936																							
20942																							
20944																							
20946	31571																						
20947																							
20948																							
20949																							
20951																							
20952																							
20953																							
20956																							
20957	31742																						
20958																							
20959																							
20961																							
20962																							
20965																							
20967	23903																						
20968																							
20969	22182																						
20976																							
20979																							
20980																							
20981																							
20982																							
20983																							
20984	43902																						
20986	21289																						
20987																							
20988																							
20991																							
20992																							
20994																							
20995																							
20996																							
20997																							
20998	41106																						
20999																							
21000																							
21001																							
21002																							
21003																							
21004																							
21005	25443	35320																					
21007																							
21008																							
21011	37193	43960																					
21014	34854	37543																					
21015																							
21016																							
21017																							
21018	26791																						
21019	38346																						
21021	36529																						
21023																							
21024																							
21025																							
21026																							
21031																							
21034																							
21035																							
21036																							
21040	34570																						
21041	43660																						
21043																							
21044	35945																						
21045																							
21046	21883																						
21050	32528																						
21051																							
21052	22506	23529	38739																				
21054																							
21055																							
21056	32440	36360																					
21057																							
21058																							
21059	36247																						
21062	37994																						
21063	24197	31245																					
21064																							
21065																							
21066																							
21068																							
21070																							
21071																							
21073																							
21074																							
21076																							
21078																							
21080																							
21081	38049																						
21082																							
21083																							
21086																							
21087																							
21089																							
21090																							
21092	26562																						
21093																							
21095	41680																						
21096																							
21098																							
21099																							
21100																							
21102																							
21103																							
21105																							
21107	28573																						
21108																							
21109																							
21110																							
21111																							
21112	41688																						
21113	24693																						
21114																							
21115																							
21117																							
21118																							
21119																							
21120																							
21122																							
21123	41659																						
21125																							
21126	36560	45158																					
21127																							
21128	32959																						
21129	32251																						
21131	29661																						
21133																							
21135																							
21136																							
21138																							
21139																							
21141	22920																						
21142																							
21144																							
21145																							
21146	21575																						
21147																							
21149	41461																						
21151																							
21154																							
21155																							
21158																							
21159	33886																						
21161	43592																						
21164																							
21165																							
21166																							
21167																							
21169																							
21170																							
21174																							
21176																							
21177																							
21178																							
21179	41323																						
21180																							
21183																							
21184																							
21185																							
21186	26172	32415	37172																				
21187																							
21188																							
21190																							
21191																							
21193																							
21197																							
21198																							
21199	27410	41898																					
21200																							
21201																							
21202	36841																						
21203	26363	26575																					
21205																							
21206																							
21210																							
21211	34303																						
21214																							
21216	38417																						
21217	31751	37732																					
21218																							
21219																							
21221																							
21223	24332	28449																					
21225																							
21226																							
21227	38507																						
21228	26798	41614																					
21229																							
21230																							
21232	27161																						
21235																							
21236	25101	27362																					
21238	36766																						
21241																							
21242																							
21244	43624																						
21245																							
21246																							
21248																							
21249																							
21250																							
21251																							
21254																							
21255																							
21256	45067																						
21258																							
21259	40740																						
21263																							
21264	32156																						
21266	22459																						
21269																							
21270	32822																						
21271	21396																						
21272																							
21276																							
21277																							
21280																							
21281																							
21282	29685																						
21283	26881																						
21285	28005																						
21287	39874																						
21288	43223																						
21291																							
21292	38504																						
21293																							
21296																							
21297	31195																						
21299	38532	39114																					
21301																							
21302	31481																						
21303	23524																						
21304	22967																						
21305	36175	39825																					
21306																							
21307	27652	31403																					
21308																							
21309																							
21311	25411																						
21312	31933																						
21313																							
21314																							
21315																							
21317	38480	42970																					
21318																							
21319																							
21320																							
21321																							
21322																							
21323																							
21325																							
21327																							
21329																							
21332																							
21334	31714																						
21335	44271	45208																					
21338																							
21339	31927																						
21340																							
21343	43165																						
21345																							
21346																							
21348																							
21349																							
21350																							
21354	40943																						
21355																							
21356	40236																						
21363																							
21364																							
21365																							
21366																							
21367																							
21368																							
21372																							
21374																							
21375																							
21376	33157																						
21377	39863																						
21379																							
21380																							
21381	27727																						
21382																							
21384	28093																						
21388	34128																						
21391																							
21392																							
21395																							
21399																							
21400																							
21401																							
21402																							
21403	31656	42876																					
21405																							
21406																							
21408																							
21411	27150																						
21414																							
21419	26494	39206																					
21422																							
21424	37527																						
21426																							
21427																							
21428																							
21429																							
21431	40847																						
21432	30282																						
21434	34318	40049																					
21435																							
21436																							
21437																							
21439																							
21440																							
21441	22119																						
21442																							
21443	34920																						
21444																							
21446																							
21447	39138																						
21449																							
21452																							
21454																							
21456																							
21457																							
21458	34482																						
21460																							
21461																							
21462																							
21464																							
21466	23794																						
21468																							
21469																							
21472	24372	24983	26861																				
21473																							
21475																							
21476																							
21477																							
21480																							
21482																							
21483	28477																						
21484	33498																						
21486																							
21490																							
21492																							
21493	30246	35639																					
21494																							
21495	27392																						
21496																							
21497																							
21498	30058																						
21499																							
21501	35667																						
21502																							
21503																							
21504																							
21505																							
21507																							
21509																							
21510																							
21511	24302	44301																					
21512																							
21514	32538																						
21515	39087																						
21516	32442																						
21517																							
21518	23802																						
21525	35040	39664																					
21526																							
21528	32375																						
21529																							
21531	37393																						
21532																							
21533																							
21534	28782																						
21535																							
21536																							
21537																							
21538																							
21540																							
21541																							
21543																							
21544																							
21547																							
21549																							
21553	21842	23087	41423																				
21555																							
21556	38434																						
21557																							
21558																							
21559																							
21560	22558																						
21562																							
21564																							
21565																							
21569	43906																						
21570																							
21572																							
21574	29700																						
21577																							
21579	24854																						
21580	28878	40983																					
21581	35982																						
21583																							
21584																							
21588																							
21591																							
21592	35672																						
21593																							
21594																							
21596																							
21597	24435																						
21598																							
21599																							
21600																							
21601	23866	25497																					
21604	24075																						
21605	43344																						
21606																							
21608	28733																						
21609																							
21610																							
21611	32335																						
21612																							
21613	28152	41617																					
21614	42479																						
21617	39196																						
21620																							
21621																							
21623																							
21624	36135																						
21625																							
21626	40602																						
21627																							
21629																							
21633																							
21634																							
21635																							
21638																							
21641																							
21643																							
21645																							
21647																							
21649	24931	39612																					
21650	37638	43358																					
21651																							
21652																							
21653																							
21656	27821																						
21657																							
21658																							
21659																							
21660																							
21661																							
21662	28176																						
21663																							
21664	32416																						
21666																							
21667																							
21668																							
21669	33530	38397																					
21672																							
21673																							
21674	25111	25665																					
21676																							
21677																							
21678																							
21679																							
21680																							
21681	43345																						
21682																							
21684																							
21685																							
21687	31153	33253																					
21688																							
21689																							
21690																							
21691	41990																						
21692	22873	34241																					
21693	24324																						
21695	26754																						
21699																							
21700																							
21703																							
21704																							
21705	28776																						
21706	22601	29476																					
21707																							
21709	21917																						
21710																							
21711																							
21712																							
21715																							
21717																							
21719	27501																						
21721																							
21722																							
21723																							
21724																							
21725																							
21730																							
21731																							
21732																							
21733																							
21734																							
21735																							
21736																							
21737	37843																						
21738	25938																						
21739																							
21742																							
21744																							
21745																							
21747																							
21748																							
21749																							
21750	28052	30146	40013																				
21751																							
21753																							
21754																							
21755																							
21756																							
21757																							
21759	28191																						
21760																							
21763																							
21764																							
21765	30230	36943	38375																				
21766																							
21768																							
21769																							
21771																							
21772	38145																						
21779	39373																						
21780	36373																						
21781																							
21786																							
21787																							
21788																							
21790	25898																						
21794																							
21803	25432																						
21804																							
21805	42870																						
21808	26146	35252																					
21814	22193	43619																					
21815	24390	38202																					
21816																							
21821																							
21824	43892																						
21825	40683	43253																					
21826																							
21827																							
21829																							
21830																							
21832																							
21834																							
21835	31477																						
21836	23205	43897	44909																				
21837																							
21841																							
21843																							
21844																							
21845																							
21848																							
21850																							
21852																							
21853	34651																						
21854																							
21856																							
21857																							
21862																							
21863																							
21868																							
21870	26805																						
21871	38130																						
21872																							
21873																							
21874	23572																						
21878																							
21880																							
21884																							
21886	33348																						
21887	28752																						
21889																							
21890																							
21892																							
21893																							
21894	25882	28964																					
21895	22363																						
21896	27851	40534																					
21897	22894	40180																					
21898																							
21899	26257																						
21900																							
21901																							
21902	31698																						
21905																							
21907																							
21909	41074																						
21910																							
21911	23364																						
21912																							
21914																							
21915																							
21921	44512																						
21924	27440	27470	35398	42450																			
21926																							
21928																							
21930																							
21931																							
21932																							
21933	36629	38993																					
21934	38793																						
21935																							
21938																							
21939																							
21943																							
21944	33494	33892																					
21946																							
21947																							
21948																							
21949																							
21950	34853																						
21951																							
21953																							
21954																							
21956	39081																						
21957	28771																						
21958																							
21959	30447																						
21960																							
21964	27634																						
21967																							
21968	27857	27935																					
21971																							
21972																							
21974																							
21976																							
21977	31378																						
21978																							
21979																							
21980																							
21981																							
21984																							
21985																							
21986																							
21987																							
21988																							
21990																							
21991																							
21996																							
21997																							
21998																							
22000																							
22002																							
22004																							
22005	28620																						
22006																							
22007	32840																						
22010																							
22012																							
22014																							
22015																							
22016	27062	39148																					
22017																							
22018																							
22019	31795	41557	43411																				
22020	23618																						
22022																							
22023																							
22024	32648																						
22025																							
22027																							
22029																							
22030																							
22032	37884																						
22033																							
22035																							
22037	26667																						
22038	22280	35557																					
22040																							
22042																							
22044																							
22048																							
22049																							
22051																							
22052	40829																						
22054																							
22055	44672																						
22056	43541																						
22057	30876																						
22061																							
22063	24991																						
22064																							
22066																							
22067																							
22068	27224	33215																					
22069																							
22070																							
22072																							
22075																							
22078																							
22080																							
22081																							
22083																							
22084																							
22085																							
22089																							
22090																							
22093	40561	40944																					
22094																							
22095																							
22097																							
22098																							
22100	25686	43699																					
22101	33861																						
22102																							
22103																							
22105																							
22107																							
22108	32980																						
22109																							
22110																							
22111	26568																						
22112																							
22113	40112																						
22114																							
22115																							
22117	39163																						
22118	34372	35390																					
22120																							
22121																							
22123																							
22124	24891																						
22125																							
22128																							
22129	34700																						
22131																							
22132																							
22133																							
22134																							
22135																							
22136	30859																						
22138																							
22139	36339																						
22140																							
22143																							
22146																							
22147																							
22149	38287																						
22153																							
22155	43065																						
22156																							
22158																							
22160																							
22161																							
22162																							
22163																							
22164																							
22165																							
22166																							
22168	29355																						
22169	40717																						
22173																							
22174																							
22175																							
22176																							
22177																							
22181	27129	35835																					
22183																							
22185																							
22187																							
22189																							
22190																							
22191	39523	40654																					
22192																							
22194																							
22195																							
22196																							
22199																							
22204	40126																						
22205																							
22207																							
22208																							
22209																							
22210																							
22212																							
22213	34851																						
22214																							
22215																							
22217																							
22218	34124																						
22219																							
22220	23269	37938																					
22221																							
22222																							
22224																							
22225																							
22226																							
22227																							
22228																							
22229	38688	45160																					
22231																							
22232	34508	43103																					
22237																							
22238	32750																						
22239																							
22241																							
22243																							
22244																							
22245	29717																						
22246	23623																						
22248																							
22251																							
22253																							
22255																							
22256	32516																						
22257																							
22258																							
22260																							
22262																							
22263																							
22264																							
22266																							
22269																							
22270	38114																						
22271																							
22272																							
22273																							
22276	29763	34232	35459	42886																			
22277																							
22279	26543	31464																					
22282	28996	30342	38281																				
22283																							
22288	29713																						
22290	28827	39735																					
22291																							
22293																							
22294																							
22295																							
22296																							
22300																							
22301																							
22303	25381	30731	38926																				
22304																							
22306																							
22309	26576																						
22311																							
22312	36955																						
22313																							
22314																							
22315																							
22317																							
22319																							
22321																							
22324																							
22326																							
22327																							
22330																							
22331																							
22335																							
22336																							
22338																							
22339	25714																						
22342																							
22343	22862																						
22345	26924	41672																					
22346																							
22349																							
22352																							
22355																							
22358	22709																						
22361	35047																						
22362																							
22365																							
22366																							
22369	44081																						
22370																							
22372	34517																						
22375	24905																						
22376																							
22377																							
22378	32658																						
22379	33612	39405																					
22380	33283	43367																					
22381																							
22382																							
22383	33708	36885																					
22384																							
22385	38981																						
22386	26472																						
22388																							
22390	44293																						
22391																							
22392																							
22393																							
22396	37149																						
22398	43206																						
22402																							
22403																							
22404	41624																						
22407	28300																						
22409	40415																						
22410	30706																						
22411																							
22412																							
22413	45103																						
22414	30715	37242																					
22418																							
22419																							
22420																							
22421																							
22422	41166																						
22423																							
22424																							
22426																							
22427	33472																						
22429																							
22431																							
22432																							
22434	42717																						
22435																							
22436																							
22437																							
22440																							
22441																							
22442	43551																						
22444																							
22446	32152																						
22448																							
22449																							
22450	42956																						
22451	25865	31026																					
22453																							
22456																							
22457																							
22458	24159	37587																					
22460																							
22463																							
22464																							
22467	37806																						
22469																							
22470																							
22472																							
22473	22511																						
22474																							
22475																							
22477																							
22478																							
22481																							
22482																							
22483	31045	41896																					
22485																							
22488	43218																						
22489																							
22490																							
22495																							
22496	35782																						
22497																							
22500																							
22503	37128	40864																					
22505																							
22508																							
22509																							
22512																							
22515																							
22518																							
22521																							
22523																							
22524																							
22526																							
22527																							
22528																							
22529																							
22530																							
22531																							
22533	26747																						
22534	33047																						
22536																							
22537																							
22539																							
22541																							
22542	39338																						
22543																							
22544																							
22545																							
22546																							
22548	26008																						
22549	30906																						
22550																							
22551	36383																						
22553																							
22554																							
